GENE	CHR	START	STOP	NSNPS	NPARAM	N	ZSTAT	P	SYMBOL
ENSG00000141279	17	45600308	45700642	151	11	28311	1.2379	0.10788	NPEPPS
ENSG00000108424	17	45726842	45762871	41	7	29672	1.0528	0.14623	KPNB1
ENSG00000198933	17	45771447	45789416	27	5	28292	0.083513	0.46672	TBKBP1
ENSG00000073861	17	45810610	45823485	31	6	31681	-0.47166	0.68141	TBX21
ENSG00000006025	17	45884738	45899200	42	6	29919	0.63073	0.26411	OSBPL7
ENSG00000159111	17	45900638	45908900	34	5	30009	1.1699	0.12102	MRPL10
ENSG00000141294	17	45908993	45915079	15	4	28453	0.99859	0.159	LRRC46
ENSG00000141295	17	45915058	45918699	6	3	26492	1.0697	0.14237	SCRN2
ENSG00000189120	17	45922279	45933240	31	6	31223	1.7465	0.040361	SP6
ENSG00000167182	17	45973516	46006323	61	9	30041	2.8143	0.0024445	SP2
ENSG00000108439	17	46018872	46025654	11	4	25759	2.9844	0.0014208	PNPO
ENSG00000167183	17	46029333	46035244	18	4	28841	2.4975	0.0062535	PRR15L
ENSG00000108465	17	46045176	46059140	36	6	28525	1.5129	0.065157	CDK5RAP3
ENSG00000005243	17	46103533	46115392	18	7	28904	1.8369	0.033116	COPZ2
ENSG00000082641	17	46125691	46138849	17	4	30914	2.3262	0.010004	NFE2L1
ENSG00000108468	17	46147414	46178883	85	9	30927	2.0749	0.019	CBX1
ENSG00000002919	17	46180719	46200436	57	7	30910	2.1165	0.017152	SNX11
ENSG00000141293	17	46210802	46507637	574	20	30341	2.5504	0.0053793	SKAP1
ENSG00000120094	17	46605888	46608359	6	1	26486	0.24373	0.40372	HOXB1
ENSG00000173917	17	46618256	46623441	13	4	30731	0.66841	0.25193	HOXB2
ENSG00000120093	17	46626232	46682274	105	17	28106	0.86696	0.19298	HOXB3
ENSG00000182742	17	46652875	46657473	9	4	23187	1.3362	0.090748	HOXB4
ENSG00000120075	17	46668619	46671323	7	3	28588	0.11038	0.45605	HOXB5
ENSG00000108511	17	46671639	46682354	20	6	27560	0.53777	0.29537	HOXB6
ENSG00000260027	17	46684594	46710934	70	14	29517	0.39806	0.34529	HOXB7
ENSG00000120068	17	46688739	46692478	10	5	28883	0.847	0.1985	HOXB8
ENSG00000170689	17	46698518	46703839	13	3	29569	0.058687	0.4766	HOXB9
ENSG00000159182	17	46799084	46799884	1	1	31844	2.8744	0.002024	PRAC1
ENSG00000159184	17	46802125	46806540	8	4	29959	0.47236	0.31833	HOXB13
ENSG00000170703	17	46839597	46894576	150	14	28875	0.37657	0.35325	TTLL6
ENSG00000136436	17	46908350	46943884	91	7	30867	0.78311	0.21678	CALCOCO2
ENSG00000159199	17	46970127	46973233	6	2	31844	-1.2876	0.90107	ATP5G1
ENSG00000159202	17	46985731	47006418	59	4	29582	-1.591	0.9442	UBE2Z
ENSG00000159210	17	47006678	47022479	54	6	31655	-1.241	0.8927	SNF8
ENSG00000159224	17	47035916	47045958	50	6	29197	-1.0303	0.84856	GIP
ENSG00000159217	17	47074774	47133012	112	14	28260	0.10956	0.45638	IGF2BP1
ENSG00000167080	17	47209822	47247351	110	19	29237	-0.75778	0.77571	B4GALNT2
ENSG00000167083	17	47280153	47287936	23	6	29240	-2.7796	0.99728	GNGT2
ENSG00000108798	17	47287589	47300587	44	9	27374	-1.2356	0.89169	ABI3
ENSG00000173868	17	47300724	47308128	20	6	27281	-1.9756	0.9759	PHOSPHO1
ENSG00000198740	17	47366568	47439835	145	11	30742	-0.37564	0.64641	ZNF652
ENSG00000262039	17	47448102	47554350	248	48	29047	0.16802	0.43328	RP11-81K2.1
ENSG00000167085	17	47481414	47492246	21	7	27203	0.24835	0.40193	PHB
ENSG00000064300	17	47572655	47592379	51	15	30220	0.045661	0.48179	NGFR
ENSG00000182575	17	47653220	47661189	9	3	31279	-0.064537	0.52573	NXPH3
ENSG00000121067	17	47676246	47755596	83	17	28277	-1.0231	0.84688	SPOP
ENSG00000121073	17	47778305	47786376	15	7	27803	-2.009	0.97773	SLC35B1
ENSG00000121104	17	47787694	47866542	66	15	28456	-1.317	0.90608	FAM117A
ENSG00000136504	17	47865917	47906458	29	10	29293	-0.76169	0.77688	KAT7
ENSG00000176358	17	47915671	47925379	8	4	31248	-0.46274	0.67822	TAC4
ENSG00000108813	17	48046334	48052321	13	3	28617	-0.47049	0.681	DLX4
ENSG00000064195	17	48067369	48072588	20	4	30997	-0.048128	0.51919	DLX3
ENSG00000005884	17	48133332	48167845	81	10	29862	-0.20919	0.58285	ITGA3
ENSG00000005882	17	48172101	48189516	49	9	29191	0.34528	0.36494	PDK2
ENSG00000167100	17	48187404	48207246	38	11	29083	-0.80047	0.78828	SAMD14
ENSG00000108819	17	48211104	48227991	17	6	26368	-0.018887	0.50753	PPP1R9B
ENSG00000108823	17	48241575	48253292	26	6	27942	0.33218	0.36988	SGCA
ENSG00000108821	17	48260650	48278993	45	13	25306	0.40666	0.34213	COL1A1
ENSG00000167105	17	48348767	48358844	32	10	28707	0.10205	0.45936	TMEM92
ENSG00000015532	17	48423453	48440499	42	5	29447	-0.2366	0.59352	XYLT2
ENSG00000108826	17	48445218	48450575	10	2	28653	0.28284	0.38865	MRPL27
ENSG00000154920	17	48450581	48458844	14	4	29531	-0.39541	0.65373	EME1
ENSG00000108829	17	48452420	48474914	37	6	30168	-0.32342	0.62681	LRRC59
ENSG00000167107	17	48503519	48552206	88	8	29357	-0.3695	0.64412	ACSF2
ENSG00000136457	17	48541857	48546327	8	3	27999	-1.0213	0.84644	CHAD
ENSG00000136444	17	48556161	48563336	13	3	29302	-0.098445	0.53921	RSAD1
ENSG00000136449	17	48585745	48608862	66	8	30636	0.54328	0.29347	MYCBPAP
ENSG00000049283	17	48609904	48621111	31	8	28591	0.25415	0.39969	EPN3
ENSG00000006282	17	48620419	48633213	42	6	29550	0.15376	0.4389	SPATA20
ENSG00000006283	17	48638429	48704835	135	17	29535	0.87462	0.19089	CACNA1G
ENSG00000108846	17	48712138	48769613	151	33	28294	0.57535	0.28253	ABCC3
ENSG00000154945	17	48770551	48785285	32	8	31352	1.8793	0.030105	ANKRD40
ENSG00000108848	17	48796905	48833574	86	12	30092	1.2362	0.10818	LUC7L3
ENSG00000173714	17	48912011	48919709	29	5	29764	-1.1724	0.87948	WFIKKN2
ENSG00000141232	17	48939584	48945339	8	4	23428	-0.43506	0.66824	TOB1
ENSG00000008294	17	49039535	49198226	213	18	25238	1.0191	0.15407	SPAG9
ENSG00000239672	17	49230897	49239789	30	5	30411	0.31666	0.37575	NME1
ENSG00000243678	17	49230920	49249108	56	11	27808	0.62979	0.26442	NME1-NME2
ENSG00000011052	17	49230951	49249105	56	11	27808	0.62979	0.26442	NME2
ENSG00000011258	17	49254786	49337524	195	14	27321	0.67922	0.2485	MBTD1
ENSG00000011260	17	49337889	49375297	87	8	30173	0.48409	0.31416	UTP18
ENSG00000154975	17	49707674	50237377	1245	64	25745	0.40936	0.34114	CA10
ENSG00000226364	17	50939481	50976948	156	16	29816	-0.59198	0.72307	AC102948.2
ENSG00000227011	17	51062880	51065012	3	2	31844	0.16465	0.43461	C17orf112
ENSG00000141200	17	51900239	51902573	10	3	31389	0.29915	0.38241	KIF2B
ENSG00000141198	17	52976748	53039310	211	17	30072	1.6077	0.053949	TOM1L1
ENSG00000166260	17	53029263	53046146	66	6	29432	2.0529	0.020043	COX11
ENSG00000166263	17	53046088	53241646	508	16	30637	1.7073	0.043884	STXBP4
ENSG00000108924	17	53342373	53402426	112	20	29030	-2.1811	0.98541	HLF
ENSG00000108960	17	53469974	53499353	66	10	29725	2.0545	0.019964	MMD
ENSG00000166292	17	53796988	53809482	22	6	24910	1.2351	0.1084	TMEM100
ENSG00000141179	17	53828340	53920191	269	10	30101	-1.8599	0.96855	PCTP
ENSG00000153930	17	54188319	54589020	835	46	27935	-0.34939	0.6366	ANKFN1
ENSG00000183691	17	54671060	54672951	3	1	31079	-0.767	0.77846	NOG
ENSG00000214226	17	54869274	54916134	114	9	28607	-1.4885	0.93169	C17orf67
ENSG00000153933	17	54911460	54946036	84	5	28947	-0.5643	0.71372	DGKE
ENSG00000121060	17	54965270	54991399	41	11	29313	0.7029	0.24106	TRIM25
ENSG00000121058	17	55015548	55038415	57	13	28813	0.048355	0.48072	COIL
ENSG00000121064	17	55055466	55084129	59	10	28199	-1.6419	0.9497	SCPEP1
ENSG00000121057	17	55162453	55198710	101	17	25593	0.13761	0.44527	AKAP1
ENSG00000153944	17	55333212	55762046	1120	139	28280	2.4835	0.0065053	MSI2
ENSG00000166329	17	55821842	55822673	3	1	31844	3.0068	0.0013199	CCDC182
ENSG00000181610	17	55916842	55927417	20	5	28237	-0.5443	0.70688	MRPS23
ENSG00000180891	17	55938604	56032684	240	35	16730	-1.195	0.88396	CUEDC1
ENSG00000136451	17	56048910	56065620	17	3	24317	1.1382	0.12751	VEZF1
ENSG00000266086	17	56066399	56082614	18	2	23565	1.2295	0.10944	RP11-159D12.5
ENSG00000136450	17	56080721	56084707	2	1	30107	0.30051	0.38189	SRSF1
ENSG00000264364	17	56160776	56172897	15	3	29620	-1.262	0.89652	DYNLL2
ENSG00000141194	17	56232494	56233517	3	1	21308	0.49679	0.30967	OR4D1
ENSG00000255713	17	56247017	56247940	4	1	9453	0.40447	0.34294	OR4D2
ENSG00000121053	17	56270098	56282535	22	5	25866	1.2311	0.10913	EPX
ENSG00000011143	17	56282803	56296966	15	4	25717	2.0641	0.019503	MKS1
ENSG00000167419	17	56295909	56345879	58	12	27468	2.6664	0.0038335	LPO
ENSG00000005381	17	56347217	56358296	10	4	24381	1.3882	0.082542	MPO
ENSG00000005379	17	56378592	56406152	59	9	30219	0.61029	0.27083	BZRAP1
ENSG00000213246	17	56422539	56430454	15	3	29205	1.2779	0.10064	SUPT4H1
ENSG00000108375	17	56429861	56494956	73	12	29377	0.6516	0.25733	RNF43
ENSG00000176160	17	56497528	56565745	63	12	27186	0.8491	0.19791	HSF5
ENSG00000108389	17	56566898	56595266	25	5	30422	0.40203	0.34383	MTMR4
ENSG00000108387	17	56597611	56618179	24	5	30107	0.5652	0.28597	SEPT4
ENSG00000181013	17	56618948	56621729	4	2	24380	-0.064648	0.52577	C17orf47
ENSG00000121101	17	56634039	56769416	195	16	29449	0.37636	0.35332	TEX14
ENSG00000108384	17	56769934	56811703	49	9	28363	0.72732	0.23352	RAD51C
ENSG00000175175	17	56833230	57058983	243	17	29095	0.37969	0.35209	PPM1E
ENSG00000108395	17	57059999	57184282	150	12	27763	0.85422	0.19649	TRIM37
ENSG00000182628	17	57187312	57232630	44	7	29984	0.92552	0.17735	SKA2
ENSG00000068489	17	57232860	57282066	80	10	29608	-0.085548	0.53409	PRR11
ENSG00000265303	17	57274927	57292587	32	5	30659	-0.15234	0.56054	CTD-2510F5.6
ENSG00000167447	17	57286761	57292608	4	2	31844	0.37255	0.35474	SMG8
ENSG00000153982	17	57297828	57353328	110	10	29908	-0.11231	0.54471	GDPD1
ENSG00000175155	17	57409050	57479090	151	18	29737	0.32595	0.37223	YPEL2
ENSG00000108406	17	57642886	57685706	47	7	27836	0.25524	0.39927	DHX40
ENSG00000141367	17	57697219	57773671	120	8	29405	-0.88569	0.81211	CLTC
ENSG00000141378	17	57751997	57784987	45	7	28484	-1.2348	0.89155	PTRH2
ENSG00000062716	17	57784553	57919616	225	19	28821	-1.3158	0.90587	VMP1
ENSG00000108423	17	57936851	57970304	85	11	28275	-0.59422	0.72382	TUBD1
ENSG00000108443	17	57970447	58027925	102	11	30062	-0.38791	0.65096	RPS6KB1
ENSG00000267318	17	58018269	58050462	50	8	29181	-0.99474	0.84007	RP11-178C3.1
ENSG00000189050	17	58029601	58042122	22	5	29027	-0.94453	0.82755	RNFT1
ENSG00000068097	17	58120555	58156292	42	4	25170	0.032593	0.487	HEATR6
ENSG00000167434	17	58227297	58248260	33	9	28077	0.058993	0.47648	CA4
ENSG00000170832	17	58256455	58499831	251	13	26656	0.68707	0.24602	USP32
ENSG00000141371	17	58469790	58508782	55	4	29542	0.1108	0.45589	C17orf64
ENSG00000062725	17	58520520	58603580	41	21	18733	-0.10073	0.54012	APPBP2
ENSG00000267772	17	58641908	58663984	42	9	27043	0.89966	0.18415	RP11-15E18.4
ENSG00000170836	17	58677544	58741849	66	9	27730	0.76423	0.22237	PPM1D
ENSG00000141376	17	58754814	59470199	1397	55	28959	1.4613	0.071962	BCAS3
ENSG00000121068	17	59477257	59486827	29	3	31161	-0.39461	0.65343	TBX2
ENSG00000187013	17	59489112	59490641	3	1	21623	-0.14289	0.55681	C17orf82
ENSG00000121075	17	59529765	59562471	78	17	29463	0.61741	0.26848	TBX4
ENSG00000253506	17	59667794	59668563	3	1	31844	0.47063	0.31895	NACA2
ENSG00000136492	17	59758627	59940882	272	15	30054	1.2464	0.10631	BRIP1
ENSG00000108506	17	59942731	60005377	105	12	28007	0.39732	0.34557	INTS2
ENSG00000108510	17	60019966	60142643	154	14	28782	-0.64601	0.74086	MED13
ENSG00000270033	17	60349848	60360276	57	8	29286	-0.25096	0.59908	RP11-51L5.7
ENSG00000172421	17	60447579	60493837	86	14	29431	-0.13064	0.55197	EFCAB3
ENSG00000087995	17	60501228	60527454	41	8	30771	0.22068	0.41267	METTL2A
ENSG00000146872	17	60536019	60692842	159	10	28466	0.40813	0.34159	TLK2
ENSG00000011028	17	60704762	60770958	121	18	29335	0.030089	0.488	MRC2
ENSG00000173838	17	60778675	60885705	219	14	29788	1.0702	0.14226	MARCH10
ENSG00000170921	17	61086917	61505060	688	26	16891	0.82371	0.20505	TANC2
ENSG00000008283	17	61509665	61523739	26	7	16064	1.2408	0.10734	CYB561
ENSG00000159640	17	61554422	61599205	112	11	26864	1.9241	0.027168	ACE
ENSG00000264813	17	61562184	61599209	100	9	27779	1.7089	0.043737	ACE
ENSG00000173826	17	61600695	61626338	37	5	29027	-0.87409	0.80896	KCNH6
ENSG00000136485	17	61627822	61671639	26	3	29205	-0.29728	0.61687	DCAF7
ENSG00000136463	17	61678231	61685725	1	1	31605	-0.75575	0.7751	TACO1
ENSG00000198909	17	61699775	61773663	87	4	27696	0.7226	0.23496	MAP3K3
ENSG00000136490	17	61773262	61778532	3	1	30999	-0.15316	0.56086	LIMD2
ENSG00000266173	17	61780192	61819330	88	7	29988	0.25609	0.39894	STRADA
ENSG00000125695	17	61780205	61829457	113	7	29835	0.20234	0.41983	RP11-51F16.8
ENSG00000108588	17	61822610	61853711	75	7	28401	-0.0087917	0.50351	CCDC47
ENSG00000198231	17	61850963	61896677	92	7	29863	0.066161	0.47362	DDX42
ENSG00000108592	17	61896793	61907372	21	3	30027	-0.081019	0.53229	FTSJ3
ENSG00000087191	17	61904512	61909379	11	3	28713	-0.18064	0.57167	PSMC5
ENSG00000108604	17	61909444	61920425	20	3	30237	-0.20974	0.58306	SMARCD2
ENSG00000213218	17	61949372	61951126	2	1	17070	-0.59807	0.7251	CSH2
ENSG00000136487	17	61957578	61959295	6	3	29801	-0.85048	0.80247	GH2
ENSG00000136488	17	61972275	61974021	2	1	15365	-0.28054	0.61047	CSH1
ENSG00000204414	17	61986957	61996198	24	5	26659	-0.15398	0.56119	CSHL1
ENSG00000259384	17	61994560	61996179	4	2	30441	0.073827	0.47057	GH1
ENSG00000007312	17	62006100	62009714	13	2	31667	-1.6177	0.94714	CD79B
ENSG00000007314	17	62015914	62050278	90	16	24519	-0.90936	0.81842	SCN4A
ENSG00000224383	17	62075711	62081664	10	3	31162	1.0017	0.15825	C17orf72
ENSG00000108622	17	62079954	62097994	17	7	23935	0.21874	0.41343	ICAM2
ENSG00000178607	17	62116502	62208179	144	14	16944	-1.1097	0.86644	ERN1
ENSG00000136478	17	62224587	62340661	249	15	30072	0.77847	0.21815	TEX2
ENSG00000271605	17	62461569	62464760	2	1	1572	-0.51788	0.69773	MILR1
ENSG00000256525	17	62473902	62493154	38	3	29224	0.082942	0.46695	POLG2
ENSG00000108654	17	62495734	62504317	16	4	26159	0.60873	0.27135	DDX5
ENSG00000258890	17	62502706	62538579	48	5	29924	0.19945	0.42096	CEP95
ENSG00000108854	17	62538413	62658186	185	8	27882	-0.26503	0.60451	SMURF2
ENSG00000176809	17	62850430	62915598	22	15	24067	0.30025	0.38199	LRRC37A3
ENSG00000120063	17	63006833	63052957	38	10	18896	0.20636	0.41826	GNA13
ENSG00000108370	17	63133549	63223821	307	25	25799	2.3104	0.010434	RGS9
ENSG00000168646	17	63524681	63557765	83	17	29835	1.1291	0.12943	AXIN2
ENSG00000266076	17	63534220	63637151	253	32	28903	0.22894	0.40946	CTD-2535L24.2
ENSG00000154240	17	63631656	64188202	2043	28	29960	-0.306	0.6202	CEP112
ENSG00000091583	17	64208151	64252643	179	19	28288	1.1303	0.12917	APOH
ENSG00000154229	17	64298754	64806861	1482	88	30353	0.35444	0.3615	PRKCA
ENSG00000075429	17	64831235	64881603	163	34	29502	-0.72852	0.76685	CACNG5
ENSG00000075461	17	64961026	65029514	203	35	28309	-0.41496	0.66091	CACNG4
ENSG00000214167	17	65027509	65028198	1	1	31605	0.46463	0.3211	AC005544.1
ENSG00000108878	17	65040706	65052909	23	4	31619	-0.22832	0.5903	CACNG1
ENSG00000198265	17	65066554	65242105	196	14	29698	1.7655	0.038744	HELZ
ENSG00000197170	17	65334032	65362743	55	9	30070	0.69722	0.24283	PSMD12
ENSG00000154217	17	65373575	65693372	855	110	26969	1.9961	0.022959	PITPNC1
ENSG00000130935	17	65713949	65740647	98	9	30997	0.69477	0.2436	NOL11
ENSG00000171634	17	65821640	65980494	280	10	29579	2.4788	0.0065906	BPTF
ENSG00000186665	17	65987217	65989765	3	1	20827	1.831	0.033548	C17orf58
ENSG00000182481	17	66031635	66042958	37	4	31348	1.1985	0.11535	KPNA2
ENSG00000196704	17	66243715	66253297	23	6	30446	-0.32448	0.62721	AMZ2
ENSG00000141337	17	66255323	66418872	439	60	29878	1.0009	0.15844	ARSG
ENSG00000108932	17	66263167	66287408	59	10	31323	1.6725	0.047212	SLC16A6
ENSG00000070540	17	66417089	66453654	112	18	29999	-0.49871	0.69101	WIPI1
ENSG00000108946	17	66507921	66547460	96	11	31307	0.13464	0.44645	PRKAR1A
ENSG00000108950	17	66531254	66597530	151	24	30740	-2.0899	0.98169	FAM20A
ENSG00000269657	17	66539369	66542970	9	3	28527	0.50406	0.30711	AC079210.1
ENSG00000141338	17	66863433	66951533	239	26	27450	2.1086	0.017488	ABCA8
ENSG00000154258	17	66970629	67057205	114	12	27472	-0.44728	0.67267	ABCA9
ENSG00000154262	17	67074843	67138029	106	8	28629	-0.49511	0.68974	ABCA6
ENSG00000154263	17	67143355	67240987	233	15	28949	-0.60734	0.72819	ABCA10
ENSG00000154265	17	67240452	67323385	151	12	28808	1.1817	0.11866	ABCA5
ENSG00000108984	17	67410839	67539472	339	44	29337	0.31311	0.3771	MAP2K6
ENSG00000153822	17	68049570	68131749	269	12	21220	-0.68102	0.75207	KCNJ16
ENSG00000123700	17	68164814	68176189	11	4	26865	0.12533	0.45013	KCNJ2
ENSG00000267893	17	70036164	70036872	4	2	31844	0.6266	0.26546	AC007461.1
ENSG00000125398	17	70117161	70122561	9	3	31791	-0.51296	0.69601	SOX9
ENSG00000133195	17	70642088	71088851	1559	145	28856	0.44415	0.32847	SLC39A11
ENSG00000180616	17	71161151	71167185	20	4	31418	-0.57533	0.71747	SSTR2
ENSG00000166685	17	71189129	71204646	48	7	25266	0.021397	0.49146	COG1
ENSG00000133193	17	71203492	71232892	124	8	26824	-0.53282	0.70292	FAM104A
ENSG00000141219	17	71228372	71245091	96	5	29462	-0.40384	0.65683	C17orf80
ENSG00000187959	17	71244588	71258491	41	11	24713	-0.40372	0.65679	CPSF4L
ENSG00000179604	17	71279763	71308314	109	20	28326	-1.0305	0.84862	CDC42EP4
ENSG00000069188	17	71330523	71640228	1087	119	27990	0.39499	0.34643	SDK2
ENSG00000172809	17	72199721	72206794	9	3	27303	-2.1785	0.98532	RPL38
ENSG00000141540	17	72209653	72258155	133	13	29242	-0.95205	0.82946	TTYH2
ENSG00000171595	17	72270386	72311023	136	18	27232	-1.8991	0.97122	DNAI2
ENSG00000196169	17	72322349	72351959	95	16	30382	0.95943	0.16867	KIF19
ENSG00000268626	17	72346906	72348271	4	2	23807	1.2905	0.098443	AC103809.2
ENSG00000204347	17	72352555	72358085	19	4	30675	1.4265	0.076869	BTBD17
ENSG00000257008	17	72363546	72368761	13	5	30545	-0.65795	0.74471	GPR142
ENSG00000170412	17	72420990	72447792	65	14	28731	-1.3271	0.90776	GPRC5C
ENSG00000167851	17	72462555	72480933	67	11	29920	0.10442	0.45842	CD300A
ENSG00000178789	17	72517313	72527613	17	4	27526	0.042598	0.48301	CD300LB
ENSG00000167850	17	72537247	72542282	19	5	26773	-0.24576	0.59707	CD300C
ENSG00000204345	17	72575504	72588422	38	8	25314	-1.8496	0.96781	CD300LD
ENSG00000182352	17	72580818	72590348	36	7	26440	-2.186	0.98559	C17orf77
ENSG00000186407	17	72606026	72619897	46	9	30385	0.83779	0.20108	CD300E
ENSG00000172794	17	72666717	72743474	160	29	26607	1.4247	0.077121	RAB37
ENSG00000186074	17	72690452	72709117	36	9	26271	0.72557	0.23405	CD300LF
ENSG00000109062	17	72744791	72765492	23	5	29542	1.3218	0.093111	SLC9A3R1
ENSG00000109065	17	72766686	72772506	17	3	31844	1.5929	0.055586	NAT9
ENSG00000109066	17	72772622	72835918	153	15	27676	1.2477	0.10607	TMEM104
ENSG00000161509	17	72838162	72857627	40	3	30558	0.92391	0.17777	GRIN2C
ENSG00000161513	17	72858619	72869156	46	5	31177	0.26899	0.39397	FDXR
ENSG00000172782	17	72873428	72889708	51	11	30086	-0.075053	0.52991	FADS6
ENSG00000182040	17	72912176	72919351	6	3	31247	-1.5735	0.94219	USH1G
ENSG00000183034	17	72920370	72930007	6	3	26642	-0.37054	0.64451	OTOP2
ENSG00000182938	17	72931814	72946087	43	10	30417	-0.33371	0.6307	OTOP3
ENSG00000167861	17	72946838	72969261	53	12	28372	-0.8964	0.81498	HID1
ENSG00000109089	17	72983727	73001895	28	8	24301	-1.1805	0.88109	CDR2L
ENSG00000167862	17	73008765	73017356	20	4	25304	-0.4009	0.65575	ICT1
ENSG00000180901	17	73028670	73061984	87	13	26075	-0.52991	0.70191	KCTD2
ENSG00000167863	17	73034958	73043080	35	7	28181	-1.6588	0.95143	ATP5H
ENSG00000170190	17	73083822	73102257	73	11	27541	-1.4658	0.92865	SLC16A5
ENSG00000125449	17	73106047	73126360	45	12	28929	-0.74729	0.77256	ARMC7
ENSG00000125458	17	73126320	73127890	3	1	31079	-0.55784	0.71152	NT5C
ENSG00000189159	17	73131343	73164376	49	7	27465	-2.2439	0.98758	HN1
ENSG00000188612	17	73163408	73179078	24	6	28404	-1.5745	0.94232	SUMO2
ENSG00000125450	17	73201754	73231853	106	9	29418	-1.4152	0.9215	NUP85
ENSG00000125447	17	73232694	73258444	91	11	28778	-1.882	0.97008	GGA3
ENSG00000125445	17	73257755	73262454	15	3	29239	-1.0764	0.85912	MRPS7
ENSG00000125457	17	73262309	73267308	9	3	25210	-1.3588	0.9129	MIF4GD
ENSG00000125454	17	73269073	73285591	71	10	24903	-1.7147	0.9568	SLC25A19
ENSG00000177885	17	73314157	73401790	222	12	28222	-1.568	0.94155	GRB2
ENSG00000177728	17	73437240	73496171	127	11	27834	-0.45971	0.67714	KIAA0195
ENSG00000177303	17	73496342	73511664	44	6	21596	-1.2034	0.88558	CASKIN2
ENSG00000182173	17	73512141	73520820	45	6	20057	0.54892	0.29153	TSEN54
ENSG00000073350	17	73521161	73571289	225	23	28600	0.37244	0.35478	LLGL2
ENSG00000266714	17	73584139	73622929	197	24	25236	-0.71442	0.76252	MYO15B
ENSG00000108469	17	73622925	73663269	56	8	25216	-0.070098	0.52794	RECQL5
ENSG00000204323	17	73629514	73637484	8	4	20260	-0.098063	0.53906	SMIM5
ENSG00000161526	17	73663196	73704142	64	10	27990	0.2652	0.39543	SAP30BP
ENSG00000132470	17	73717408	73753899	73	13	30820	1.4513	0.073347	ITGB4
ENSG00000108479	17	73747675	73761792	25	8	31190	0.7442	0.22838	GALK1
ENSG00000132475	17	73772515	73781974	20	6	26325	0.84084	0.20022	H3F3B
ENSG00000132478	17	73780681	73821886	85	10	29535	0.41202	0.34016	UNK
ENSG00000092929	17	73823306	73840798	62	8	29134	-0.43112	0.66681	UNC13D
ENSG00000132471	17	73841780	73852588	25	4	27027	0.1447	0.44247	WBP2
ENSG00000132481	17	73870242	73874656	11	2	30765	0.178	0.42936	TRIM47
ENSG00000141569	17	73876416	73893084	50	6	30101	0.44203	0.32923	TRIM65
ENSG00000204316	17	73894724	73905899	17	5	27474	0.63112	0.26398	MRPL38
ENSG00000267426	17	73894726	73926210	49	9	29375	0.15447	0.43862	RP11-552F3.12
ENSG00000188878	17	73905655	73937221	55	10	28984	0.31503	0.37637	FBF1
ENSG00000161533	17	73937588	73975515	131	15	27224	1.0858	0.13878	ACOX1
ENSG00000257949	17	73975301	73996667	56	11	26131	-1.6924	0.95471	TEN1
ENSG00000250506	17	73996987	74002080	7	2	31844	-0.03444	0.51374	CDK3
ENSG00000167880	17	74000583	74023533	57	10	28123	-0.42173	0.66339	EVPL
ENSG00000167881	17	74035184	74068734	58	3	30379	1.0793	0.14023	SRP68
ENSG00000186919	17	74068042	74079747	12	3	28579	1.6287	0.051691	ZACN
ENSG00000182687	17	74070875	74073622	1	1	23574	-0.75375	0.7745	GALR2
ENSG00000182473	17	74077087	74117657	78	6	30693	0.70243	0.24121	EXOC7
ENSG00000129654	17	74132414	74137380	9	2	28770	3.8182	6.7224e-05	FOXJ1
ENSG00000141576	17	74138534	74236454	228	26	24383	1.9139	0.027819	RNF157
ENSG00000185262	17	74261283	74267375	18	5	29171	-0.27903	0.60989	UBALD2
ENSG00000129646	17	74270130	74303761	132	12	28362	-0.66636	0.74741	QRICH2
ENSG00000161542	17	74305567	74380602	245	29	30278	-0.97034	0.83406	PRPSAP1
ENSG00000176170	17	74372665	74383941	33	11	28979	0.5603	0.28764	SPHK1
ENSG00000175931	17	74385532	74449288	112	11	29160	1.4358	0.075528	UBE2O
ENSG00000129673	17	74449433	74466199	36	10	28292	1.5508	0.060472	AANAT
ENSG00000129667	17	74466973	74497872	109	15	29252	0.0060302	0.49759	RHBDF2
ENSG00000161544	17	74523438	74547257	51	7	29618	-0.088309	0.53518	CYGB
ENSG00000214140	17	74523668	74549660	58	8	29804	0.054537	0.47825	PRCD
ENSG00000070731	17	74559792	74583038	115	12	26242	-0.22665	0.58965	ST6GALNAC2
ENSG00000070526	17	74620843	74639920	54	8	30491	-0.011537	0.5046	ST6GALNAC1
ENSG00000182534	17	74668633	74707098	153	14	30643	1.7087	0.043751	MXRA7
ENSG00000070495	17	74708919	74722866	25	8	25411	1.4919	0.067863	JMJD6
ENSG00000181038	17	74722912	74730018	6	2	20827	2.0471	0.020324	METTL23
ENSG00000267168	17	74729060	74734604	12	2	8776	0.29338	0.38462	RP11-318A15.7
ENSG00000161547	17	74730197	74733456	4	2	16466	1.5586	0.059547	SRSF2
ENSG00000092931	17	74731947	74777531	89	16	12338	-0.37563	0.6464	MFSD11
ENSG00000167889	17	74864538	74946475	502	54	29091	0.63749	0.2619	MGAT5B
ENSG00000129657	17	75082798	75213179	489	44	23843	1.0785	0.14041	SEC14L1
ENSG00000184640	17	75276651	75496678	863	75	26799	-0.85452	0.80359	SEPT9
ENSG00000204283	17	75875109	75878659	9	3	30374	0.68597	0.24637	FLJ45079
ENSG00000078687	17	76000249	76104916	226	21	19498	1.8751	0.030388	TNRC6C
ENSG00000141524	17	76106539	76128488	83	24	26902	-0.50873	0.69453	TMC6
