ensg	symbol	chr	start	end	strand	type	entrezID	HUGO	pLI	ncRVIS	posMapSNPs	posMapMaxCADD	eqtlMapSNPs	eqtlMapminP	eqtlMapminQ	eqtlMapts	eqtlDirection	ciMap	ciMapts	minGwasP	IndSigSNPs	GenomicLocus
ENSG00000257591	ZNF625	19	12251032	12267546	-1	protein_coding	90589	ZNF625	0.000825561501317101	-0.035089358	0	0	0	NA	NA	NA	NA	Yes	GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:hESC	3.066e-10	rs72986630	229
ENSG00000196646	ZNF136	19	12273879	12300064	1	protein_coding	7695	ZNF136	1.49304930601206e-08	-1.193471661	0	0	0	NA	NA	NA	NA	Yes	GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:hESC	3.066e-10	rs72986630	229
ENSG00000197857	ZNF44	19	12335501	12405702	-1	protein_coding	51710	ZNF44	8.93827649124464e-07	-0.200420885	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell	3.066e-10	rs72986630	229
ENSG00000188868	ZNF563	19	12428291	12444534	-1	protein_coding	147837	ZNF563	8.58045673584715e-07	-0.378220682	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell	3.066e-10	rs72986630	229
ENSG00000198342	ZNF442	19	12460185	12476719	-1	protein_coding	79973	ZNF442	1.47367601702494e-07	-0.163082141	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell	3.066e-10	rs72986630	229
ENSG00000268744	CTD-3105H18.14	19	12490003	12512088	-1	protein_coding	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Liver:IMR90:Mesenchymal_Stem_Cell	3.066e-10	rs72986630	229
ENSG00000196466	ZNF799	19	12500830	12512085	-1	protein_coding	90576	ZNF799	6.79320285817144e-05	-0.382495335	0	0	0	NA	NA	NA	NA	Yes	Liver:IMR90:Mesenchymal_Stem_Cell	3.066e-10	rs72986630	229
ENSG00000269755	CTD-3105H18.18	19	12543917	12595630	-1	protein_coding	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell:Mesendoderm:hESC	3.066e-10	rs72986630	229
ENSG00000242852	ZNF709	19	12571998	12624668	-1	protein_coding	163051	ZNF709	5.65103851089128e-06	-1.405864404	0	0	0	NA	NA	NA	NA	Yes	Aorta:Liver:IMR90:Mesenchymal_Stem_Cell:Mesendoderm	3.066e-10	rs72986630	229
ENSG00000188033	ZNF490	19	12688775	12750912	-1	protein_coding	57474	ZNF490	0.0720463357958959	0.124809149	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell	3.066e-10	rs72986630	229
ENSG00000173875	ZNF791	19	12721732	12742735	1	protein_coding	163049	ZNF791	0.00827190470326655	-0.042684439	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell	3.066e-10	rs72986630	229
ENSG00000269242	CTD-2192J16.22	19	12754645	12759211	-1	protein_coding	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell	3.066e-10	rs72986630	229
ENSG00000105610	KLF1	19	12995237	12997995	-1	protein_coding	10661	KLF1	0.000201077104049452	0.261939343	0	0	1	3.5565e-09	0.000106990014265335	eQTLGen_trans_eQTLs	NA	No	NA	NA	rs9891739	218
ENSG00000171954	CYP4F22	19	15619304	15663128	1	protein_coding	126410	CYP4F22	0.000303611080808048	-0.333636677	0	0	1	4.9997e-06	0.0329285449833395	eQTLGen_trans_eQTLs	-	No	NA	2.293e-10	rs12943566	215
ENSG00000105642	KCNN1	19	18062102	18110889	1	protein_coding	3780	KCNN1	0.931699633359926	NA	0	0	0	NA	NA	NA	NA	Yes	Fetal_Cortex	3.975e-11	rs1985109:rs1858999	230
ENSG00000130511	SSBP4	19	18529674	18545372	1	protein_coding	170463	SSBP4	0.96165888216155	NA	0	0	2	4.78198e-06	0.0239099	eQTLcatalogue/HipSci_ge_iPSC	-	No	NA	1.781e-09	rs1985109;rs7253952	230
ENSG00000221983	UBA52	19	18682540	18688360	1	protein_coding	7311	UBA52	0.4468000697986	1.709183735	0	0	1	4.91976e-05	6.84488e-05	GTEx/v8/Brain_Cortex	-	No	NA	3.245e-13	rs1858999	230
ENSG00000223802	CERS1	19	18979361	19007536	-1	protein_coding	10715	CERS1	0.0454570437212016	NA	0	0	0	NA	NA	NA	NA	Yes	Promoter_anchored_loops	1.34e-12	rs1858999:rs1985109:rs1858999;rs7253952	230
ENSG00000130283	GDF1	19	18979361	19006905	-1	protein_coding	2657	GDF1	0.544923744446604	NA	0	0	0	NA	NA	NA	NA	Yes	Promoter_anchored_loops	1.34e-12	rs1858999:rs1985109:rs1858999;rs7253952	230
ENSG00000268193	AC002985.3	19	19017822	19045206	-1	protein_coding	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Fetal_Cortex	1.07e-12	rs1985109:rs1858999:rs1985109;rs7253952	230
ENSG00000064607	SUGP2	19	19101697	19144832	-1	protein_coding	10147	SUGP2	0.999366871236062	0.523631183	0	0	0	NA	NA	NA	NA	Yes	EP_correlation_cell_type_oneway:Adult_Cortex:Fetal_Cortex:Mesenchymal_Stem_Cell	1.279e-13	rs1985109:rs1858999:rs1985109;rs7253952:rs1858999;rs7253952	230
ENSG00000105676	ARMC6	19	19144384	19170563	1	protein_coding	93436	ARMC6	7.24407726209859e-07	NA	0	0	0	NA	NA	NA	NA	Yes	EP_correlation_cell_type_oneway:Adult_Cortex:Fetal_Cortex:Mesenchymal_Stem_Cell	1.279e-13	rs1985109:rs1858999:rs1985109;rs7253952:rs1858999;rs7253952	230
ENSG00000181035	SLC25A42	19	19174808	19223697	1	protein_coding	284439	SLC25A42	0.208308450498004	-0.880389707	0	0	140	4.2197e-08	0.000158488652212502	eQTLGen_cis_eQTLs:BIOSQTL/BIOS_eQTL_geneLevel	-	No	NA	1.182e-12	rs1985109;rs7253952;rs1858999	230
ENSG00000064545	TMEM161A	19	19229978	19249322	-1	protein_coding	54929	TMEM161A	2.04658505555468e-06	-0.270254201	0	0	32	2.85005e-07	4.53528e-195	GTEx/v8/Muscle_Skeletal	-	Yes	Mesenchymal_Stem_Cell	1.279e-13	rs1985109;rs7253952;rs9304962;rs1858999:rs1985109:rs1858999;rs7253952:rs1985109	230
ENSG00000064489	MEF2BNB-MEF2B	19	19256376	19302967	-1	protein_coding	4207	MEF2BNB-MEF2B	0.247287511423171	-0.149548186	0	0	84	2.93618e-08	4.01721664275466e-05	eQTLGen_cis_eQTLs:BIOSQTL/BIOS_eQTL_geneLevel	+	Yes	Promoter_anchored_loops:Adult_Cortex:Fetal_Cortex	1.279e-13	rs1858999;rs7253952;rs1985109;rs1985109:rs1858999:rs1985109	230
ENSG00000213999	MEF2B	19	19256377	19303400	-1	protein_coding	100271849	MEF2B	0.590447262915793	NA	0	0	88	4.74273e-29	0	BIOSQTL/BIOS_eQTL_geneLevel	-	Yes	Promoter_anchored_loops:Adult_Cortex:Fetal_Cortex	7.971e-14	rs1858999;rs7253952;rs1985109:rs1858999:rs1985109	230
ENSG00000254901	MEF2BNB	19	19287712	19303400	-1	protein_coding	729991	MEF2BNB	NA	0.579437175	0	0	139	1.6015e-12	0	eQTLGen_cis_eQTLs:BIOSQTL/BIOS_eQTL_geneLevel	+	Yes	Promoter_anchored_loops:Adult_Cortex:Fetal_Cortex	1.29e-13	rs1985109;rs7253952;rs1858999;rs1985109:rs1858999:rs1985109	230
ENSG00000064490	RFXANK	19	19303008	19312678	1	protein_coding	8625	RFXANK	0.000671163624692492	0.789997306	0	0	167	1.1229e-39	0	eQTLGen_cis_eQTLs:BIOSQTL/BIOS_eQTL_geneLevel	-	Yes	Promoter_anchored_loops:Adult_Cortex:Fetal_Cortex	1.29e-13	rs1985109;rs7253952;rs9304962;rs1858999;rs1985109:rs1858999:rs1985109	230
ENSG00000184162	NR2C2AP	19	19312225	19314233	-1	protein_coding	126382	NR2C2AP	0.527167735331819	-0.417894074	0	0	0	NA	NA	NA	NA	Yes	Fetal_Cortex	3.434e-11	rs1858999:rs1985109	230
ENSG00000130287	NCAN	19	19322782	19363042	1	protein_coding	1463	NCAN	0.154546738217425	-1.280770396	29	12.02	1	5.14025e-05	1.4524e-09	GTEx/v8/Brain_Cerebellum	-	Yes	Adult_Cortex:Fetal_Cortex	1.07e-12	rs7253952;rs1985109;rs7253952:rs1985109:rs1858999:rs1858999	230
ENSG00000187664	HAPLN4	19	19366450	19373605	-1	protein_coding	404037	HAPLN4	0.0326847848265823	0.204997517	44	12.02	372	5.8881e-32	6.35820739922643e-29	eQTLcatalogue/Fairfax_2014_LPS2:PsychENCODE_eQTLs:BIOSQTL/BIOS_eQTL_geneLevel:GTEx/v8/Adipose_Subcutaneous:GTEx/v8/Adipose_Visceral_Omentum:GTEx/v8/Artery_Aorta:GTEx/v8/Artery_Coronary:GTEx/v8/Artery_Tibial:GTEx/v8/Brain_Caudate_basal_ganglia:GTEx/v8/Brain_Cerebellar_Hemisphere:GTEx/v8/Brain_Cerebellum:GTEx/v8/Breast_Mammary_Tissue:GTEx/v8/Colon_Sigmoid:GTEx/v8/Colon_Transverse:GTEx/v8/Esophagus_Gastroesophageal_Junction:GTEx/v8/Esophagus_Mucosa:GTEx/v8/Heart_Atrial_Appendage:GTEx/v8/Heart_Left_Ventricle:GTEx/v8/Nerve_Tibial:GTEx/v8/Pituitary:GTEx/v8/Cells_Cultured_fibroblasts:GTEx/v8/Skin_Not_Sun_Exposed_Suprapubic:GTEx/v8/Skin_Sun_Exposed_Lower_leg:GTEx/v8/Stomach:GTEx/v8/Thyroid	+	No	NA	7.971e-14	rs1985109;rs7253952;rs1858999;rs9304962	230
ENSG00000213996	TM6SF2	19	19375173	19384200	-1	protein_coding	53345	TM6SF2	1.93541173325793e-05	NA	46	10.75	342	2.80669e-28	9.40178e-23	eQTLcatalogue/HipSci_ge_iPSC:PsychENCODE_eQTLs:GTEx/v8/Adipose_Subcutaneous:GTEx/v8/Adipose_Visceral_Omentum:GTEx/v8/Artery_Aorta:GTEx/v8/Artery_Tibial:GTEx/v8/Brain_Cerebellar_Hemisphere:GTEx/v8/Brain_Cerebellum:GTEx/v8/Breast_Mammary_Tissue:GTEx/v8/Esophagus_Muscularis:GTEx/v8/Heart_Atrial_Appendage:GTEx/v8/Heart_Left_Ventricle:GTEx/v8/Lung:GTEx/v8/Muscle_Skeletal:GTEx/v8/Nerve_Tibial:GTEx/v8/Cells_Cultured_fibroblasts:GTEx/v8/Skin_Not_Sun_Exposed_Suprapubic:GTEx/v8/Skin_Sun_Exposed_Lower_leg:GTEx/v8/Spleen:GTEx/v8/Testis:GTEx/v8/Thyroid	+	Yes	Adult_Cortex:Fetal_Cortex	7.971e-14	rs1985109;rs7253952;rs1858999;rs9304962;rs1985109:rs1858999:rs1985109	230
ENSG00000105705	SUGP1	19	19386827	19431653	-1	protein_coding	57794	SUGP1	0.9996355600486	NA	73	33	338	1.26971e-29	0	eQTLGen_cis_eQTLs:BIOSQTL/BIOS_eQTL_geneLevel:GTEx/v8/Heart_Atrial_Appendage:GTEx/v8/Heart_Left_Ventricle:GTEx/v8/Muscle_Skeletal:GTEx/v8/Skin_Sun_Exposed_Lower_leg:GTEx/v8/Thyroid	-	Yes	Promoter_anchored_loops:EP_correlation_cell_type_oneway	7.971e-14	rs1858999;rs7253952;rs1985109;rs9304962;rs1858999:rs1985109	230
ENSG00000129933	MAU2	19	19431490	19469563	1	protein_coding	23383	MAU2	0.999717755369344	0.014423646	74	15.92	352	3.27170000000001e-310	0	eQTLcatalogue/CEDAR_B-cell_CD19:eQTLcatalogue/CEDAR_monocyte_CD14:eQTLcatalogue/CEDAR_neutrophil_CD15:eQTLcatalogue/CEDAR_T-cell_CD4:eQTLcatalogue/CEDAR_T-cell_CD8:eQTLcatalogue/Fairfax_2012_B-cell_CD19:eQTLcatalogue/Fairfax_2014_IFN24:eQTLcatalogue/Fairfax_2014_LPS24:eQTLcatalogue/Fairfax_2014_LPS2:eQTLcatalogue/Fairfax_2014_naive:eQTLcatalogue/Kasela_2017_T-cell_CD4:PsychENCODE_eQTLs:eQTLGen_cis_eQTLs:BIOSQTL/BIOS_eQTL_geneLevel:CMC_SVA_cis:GTEx/v8/Whole_Blood:GTEx/v8/Brain_Spinal_cord_cervical_c-1:GTEx/v8/Colon_Sigmoid:GTEx/v8/Esophagus_Muscularis:GTEx/v8/Heart_Atrial_Appendage:GTEx/v8/Muscle_Skeletal:GTEx/v8/Nerve_Tibial:GTEx/v8/Cells_Cultured_fibroblasts:GTEx/v8/Spleen	+	Yes	Promoter_anchored_loops:EP_correlation_cell_type_oneway	7.971e-14	rs1858999;rs7253952;rs1985109;rs9304962;rs1858999:rs1985109	230
ENSG00000167491	GATAD2A	19	19496635	19619740	1	protein_coding	54815	GATAD2A	0.995362828250654	-0.496926306	137	22.3	376	3.27170000000001e-310	0	eQTLcatalogue/Alasoo_2018_ge_macrophage_naive:eQTLcatalogue/CEDAR_platelet:eQTLcatalogue/Fairfax_2014_IFN24:eQTLcatalogue/HipSci_ge_iPSC:eQTLcatalogue/Lepik_2017_ge_blood:PsychENCODE_eQTLs:eQTLGen_cis_eQTLs:BIOSQTL/BIOS_eQTL_geneLevel:CMC_SVA_cis:CMC_NoSVA_cis:GTEx/v8/Whole_Blood:GTEx/v8/Brain_Frontal_Cortex_BA9:GTEx/v8/Brain_Putamen_basal_ganglia:GTEx/v8/Esophagus_Mucosa:GTEx/v8/Cells_Cultured_fibroblasts:GTEx/v8/Skin_Not_Sun_Exposed_Suprapubic:GTEx/v8/Skin_Sun_Exposed_Lower_leg	+	Yes	EP_correlation_cell_type_oneway:Adult_Cortex:Fetal_Cortex	7.971e-14	rs1858999;rs1985109;rs7253952;rs9304962;rs1985109:rs1858999:rs1985109	230
ENSG00000178093	TSSK6	19	19623227	19626838	-1	protein_coding	83983	TSSK6	0.587550746537451	-1.568432771	40	19.09	339	2.2343e-66	0	eQTLcatalogue/Lepik_2017_ge_blood:eQTLcatalogue/Nedelec_2016_ge_macrophage_naive:eQTLcatalogue/TwinsUK_ge_LCL:eQTLcatalogue/TwinsUK_ge_skin:PsychENCODE_eQTLs:eQTLGen_cis_eQTLs:BIOSQTL/BIOS_eQTL_geneLevel:GTEx/v8/Adipose_Subcutaneous:GTEx/v8/Adrenal_Gland:GTEx/v8/Whole_Blood:GTEx/v8/Artery_Aorta:GTEx/v8/Artery_Tibial:GTEx/v8/Brain_Amygdala:GTEx/v8/Colon_Sigmoid:GTEx/v8/Esophagus_Muscularis:GTEx/v8/Heart_Atrial_Appendage:GTEx/v8/Heart_Left_Ventricle:GTEx/v8/Nerve_Tibial:GTEx/v8/Pituitary:GTEx/v8/Skin_Not_Sun_Exposed_Suprapubic:GTEx/v8/Skin_Sun_Exposed_Lower_leg:GTEx/v8/Stomach:GTEx/v8/Thyroid	+	Yes	Adult_Cortex	7.971e-14	rs1858999;rs1985109;rs7253952;rs9304962;rs1858999:rs1985109	230
ENSG00000186010	NDUFA13	19	19626545	19644285	1	protein_coding	51079	NDUFA13	0.000121026586319051	-0.285091511	63	19.73	346	4.3334e-82	0	eQTLcatalogue/Quach_2016_ge_monocyte_naive:eQTLGen_cis_eQTLs:BIOSQTL/BIOS_eQTL_geneLevel:GTEx/v8/Whole_Blood:GTEx/v8/Lung:GTEx/v8/Muscle_Skeletal:GTEx/v8/Testis	+	Yes	Adult_Cortex	7.971e-14	rs1858999;rs1985109;rs7253952;rs9304962;rs1858999:rs1985109	230
ENSG00000250067	YJEFN3	19	19627036	19648390	1	protein_coding	374887	YJEFN3	2.63542608769062e-06	NA	64	19.73	375	2.0967e-104	0	EyeGEx:eQTLcatalogue/HipSci_ge_iPSC:eQTLcatalogue/Lepik_2017_ge_blood:eQTLcatalogue/Nedelec_2016_ge_macrophage_naive:eQTLcatalogue/Quach_2016_ge_monocyte_LPS:eQTLcatalogue/Quach_2016_ge_monocyte_naive:eQTLcatalogue/TwinsUK_ge_blood:eQTLcatalogue/TwinsUK_ge_fat:eQTLcatalogue/TwinsUK_ge_skin:PsychENCODE_eQTLs:DICE/T_CD8_naive:eQTLGen_cis_eQTLs:BIOSQTL/BIOS_eQTL_geneLevel:CMC_SVA_cis:GTEx/v8/Adipose_Subcutaneous:GTEx/v8/Adipose_Visceral_Omentum:GTEx/v8/Adrenal_Gland:GTEx/v8/Whole_Blood:GTEx/v8/Artery_Aorta:GTEx/v8/Artery_Coronary:GTEx/v8/Artery_Tibial:GTEx/v8/Brain_Cerebellar_Hemisphere:GTEx/v8/Brain_Cerebellum:GTEx/v8/Brain_Cortex:GTEx/v8/Breast_Mammary_Tissue:GTEx/v8/Colon_Sigmoid:GTEx/v8/Colon_Transverse:GTEx/v8/Esophagus_Gastroesophageal_Junction:GTEx/v8/Esophagus_Mucosa:GTEx/v8/Esophagus_Muscularis:GTEx/v8/Heart_Atrial_Appendage:GTEx/v8/Heart_Left_Ventricle:GTEx/v8/Liver:GTEx/v8/Lung:GTEx/v8/Muscle_Skeletal:GTEx/v8/Nerve_Tibial:GTEx/v8/Pancreas:GTEx/v8/Pituitary:GTEx/v8/Prostate:GTEx/v8/Cells_Cultured_fibroblasts:GTEx/v8/Skin_Not_Sun_Exposed_Suprapubic:GTEx/v8/Skin_Sun_Exposed_Lower_leg:GTEx/v8/Small_Intestine_Terminal_Ileum:GTEx/v8/Spleen:GTEx/v8/Stomach:GTEx/v8/Thyroid	-	Yes	Adult_Cortex	7.971e-14	rs1858999;rs1985109;rs7253952;rs9304962;rs1858999:rs1985109	230
ENSG00000258674	CTC-260F20.3	19	19627036	19646885	1	protein_coding	NA	NA	NA	NA	62	19.73	283	9.5266e-36	0	BIOSQTL/BIOS_eQTL_geneLevel	+	Yes	Adult_Cortex	7.971e-14	rs1858999;rs1985109;rs7253952;rs9304962;rs1858999:rs1985109	230
ENSG00000160161	CILP2	19	19649057	19657468	1	protein_coding	148113	CILP2	0.000278936233123941	-0.132917182	31	19.73	326	8.85198e-27	7.52088e-21	GTEx/v8/Adipose_Subcutaneous:GTEx/v8/Adipose_Visceral_Omentum:GTEx/v8/Artery_Aorta:GTEx/v8/Artery_Coronary:GTEx/v8/Artery_Tibial:GTEx/v8/Brain_Caudate_basal_ganglia:GTEx/v8/Brain_Hippocampus:GTEx/v8/Brain_Nucleus_accumbens_basal_ganglia:GTEx/v8/Brain_Putamen_basal_ganglia:GTEx/v8/Breast_Mammary_Tissue:GTEx/v8/Esophagus_Gastroesophageal_Junction:GTEx/v8/Heart_Atrial_Appendage:GTEx/v8/Heart_Left_Ventricle:GTEx/v8/Lung:GTEx/v8/Nerve_Tibial:GTEx/v8/Spleen	+	Yes	Adult_Cortex:Fetal_Cortex:Mesenchymal_Stem_Cell	7.971e-14	rs1985109;rs1858999;rs7253952;rs9304962;rs1985109:rs1858999:rs1985109;rs7253952:rs9304962	230
ENSG00000105717	PBX4	19	19672522	19729725	-1	protein_coding	80714	PBX4	0.006772126187306	-0.679896521	16	5.74	18	4.10164e-08	0.000170679	PsychENCODE_eQTLs:GTEx/v8/Brain_Caudate_basal_ganglia:GTEx/v8/Brain_Cerebellum	+	Yes	Fetal_Cortex	7.83e-09	rs1985109;rs9304962	230
ENSG00000064547	LPAR2	19	19734477	19739739	-1	protein_coding	9170	LPAR2	0.337269896843433	-0.426142953	6	7.735	376	3.27170000000001e-310	0	eQTLcatalogue/Alasoo_2018_ge_macrophage_IFNg:eQTLcatalogue/Alasoo_2018_ge_macrophage_naive:eQTLcatalogue/BLUEPRINT_ge_monocyte:eQTLcatalogue/BLUEPRINT_ge_neutrophil:eQTLcatalogue/BLUEPRINT_ge_T-cell:eQTLcatalogue/CEDAR_monocyte_CD14:eQTLcatalogue/CEDAR_neutrophil_CD15:eQTLcatalogue/Fairfax_2014_LPS24:eQTLcatalogue/Fairfax_2014_naive:eQTLcatalogue/GENCORD_ge_LCL:eQTLcatalogue/Lepik_2017_ge_blood:eQTLcatalogue/Nedelec_2016_ge_macrophage_Listeria:eQTLcatalogue/Nedelec_2016_ge_macrophage_naive:eQTLcatalogue/Quach_2016_ge_monocyte_IAV:eQTLcatalogue/Quach_2016_ge_monocyte_LPS:eQTLcatalogue/Quach_2016_ge_monocyte_naive:eQTLcatalogue/Quach_2016_ge_monocyte_Pam3CSK4:eQTLcatalogue/Quach_2016_ge_monocyte_R848:eQTLcatalogue/TwinsUK_ge_blood:eQTLcatalogue/TwinsUK_ge_fat:eQTLcatalogue/TwinsUK_ge_LCL:eQTLcatalogue/TwinsUK_ge_skin:eQTLGen_cis_eQTLs:BIOSQTL/BIOS_eQTL_geneLevel:GTEx/v8/Adipose_Subcutaneous:GTEx/v8/Adipose_Visceral_Omentum:GTEx/v8/Adrenal_Gland:GTEx/v8/Whole_Blood:GTEx/v8/Artery_Aorta:GTEx/v8/Artery_Coronary:GTEx/v8/Artery_Tibial:GTEx/v8/Brain_Spinal_cord_cervical_c-1:GTEx/v8/Breast_Mammary_Tissue:GTEx/v8/Colon_Sigmoid:GTEx/v8/Colon_Transverse:GTEx/v8/Esophagus_Gastroesophageal_Junction:GTEx/v8/Esophagus_Mucosa:GTEx/v8/Esophagus_Muscularis:GTEx/v8/Heart_Atrial_Appendage:GTEx/v8/Heart_Left_Ventricle:GTEx/v8/Lung:GTEx/v8/Muscle_Skeletal:GTEx/v8/Nerve_Tibial:GTEx/v8/Cells_Cultured_fibroblasts:GTEx/v8/Skin_Not_Sun_Exposed_Suprapubic:GTEx/v8/Skin_Sun_Exposed_Lower_leg:GTEx/v8/Spleen:GTEx/v8/Thyroid	-	No	NA	7.971e-14	rs9304962;rs1985109;rs7253952;rs1858999	230
ENSG00000089639	GMIP	19	19740285	19754476	-1	protein_coding	51291	GMIP	7.29298933296636e-05	-0.277164354	5	7.735	285	1.8334e-24	0	eQTLcatalogue/BLUEPRINT_ge_T-cell:eQTLcatalogue/BrainSeq_ge_brain:eQTLcatalogue/Fairfax_2014_IFN24:eQTLcatalogue/Fairfax_2014_LPS24:eQTLcatalogue/Fairfax_2014_LPS2:eQTLcatalogue/Fairfax_2014_naive:eQTLGen_cis_eQTLs:GTEx/v8/Adipose_Subcutaneous:GTEx/v8/Whole_Blood:GTEx/v8/Artery_Aorta:GTEx/v8/Lung:GTEx/v8/Muscle_Skeletal:GTEx/v8/Nerve_Tibial:GTEx/v8/Skin_Not_Sun_Exposed_Suprapubic:GTEx/v8/Skin_Sun_Exposed_Lower_leg:GTEx/v8/Thyroid	-	Yes	EP_correlation_cell_type_oneway	1.036e-13	rs9304962;rs1858999;rs7253952;rs1985109;rs1985109:rs1858999	230
ENSG00000105726	ATP13A1	19	19756007	19774502	-1	protein_coding	57130	ATP13A1	0.994473888962369	NA	0	0	329	8.9462e-166	0	eQTLcatalogue/CEDAR_neutrophil_CD15:eQTLcatalogue/CEDAR_T-cell_CD4:eQTLcatalogue/CEDAR_T-cell_CD8:eQTLcatalogue/CEDAR_transverse_colon:eQTLcatalogue/Fairfax_2012_B-cell_CD19:eQTLcatalogue/Fairfax_2014_IFN24:eQTLcatalogue/Fairfax_2014_LPS24:eQTLcatalogue/Fairfax_2014_LPS2:eQTLcatalogue/Fairfax_2014_naive:eQTLGen_cis_eQTLs:BIOSQTL/BIOS_eQTL_geneLevel:GTEx/v8/Whole_Blood:GTEx/v8/Artery_Tibial:GTEx/v8/Brain_Cerebellar_Hemisphere:GTEx/v8/Nerve_Tibial	-	Yes	Promoter_anchored_loops:EP_correlation_cell_type_oneway:Adult_Cortex:Fetal_Cortex	7.971e-14	rs1858999;rs7253952;rs9304962;rs1985109;rs9304962:rs1985109:rs1858999:rs1985109	230
ENSG00000181896	ZNF101	19	19779605	19794318	1	protein_coding	94039	ZNF101	5.76614320550034e-07	-0.001974248	0	0	358	6.673e-40	0	eQTLcatalogue/Fairfax_2012_B-cell_CD19:eQTLcatalogue/Fairfax_2014_naive:DICE/T_CD4_TH1_17:eQTLGen_cis_eQTLs:BIOSQTL/BIOS_eQTL_geneLevel:CMC_SVA_cis:GTEx/v8/Whole_Blood:GTEx/v8/Artery_Tibial:GTEx/v8/Brain_Caudate_basal_ganglia:GTEx/v8/Nerve_Tibial:GTEx/v8/Testis	+	Yes	EP_links_oneway:Promoter_anchored_loops:EP_correlation_cell_type_oneway:Adult_Cortex:Fetal_Cortex	7.971e-14	rs1985109;rs7253952;rs9304962;rs1858999;rs1985109:rs1858999:rs9304962:rs1985109	230
ENSG00000105708	ZNF14	19	19821280	19843906	-1	protein_coding	7561	ZNF14	5.71582699182454e-16	-0.140934352	0	0	328	1.44969e-11	1.92228e-22	PsychENCODE_eQTLs:DICE/Monocyte_classical:eQTLGen_cis_eQTLs:CMC_SVA_cis:GTEx/v8/Artery_Tibial	+	Yes	Fetal_Cortex	7.971e-14	rs1985109;rs7253952;rs1858999;rs9304962;rs1985109:rs1858999	230
ENSG00000081665	ZNF506	19	19896648	19932560	-1	protein_coding	440515	ZNF506	1.99612668014446e-08	-0.298399589	0	0	58	8.89639e-07	1.81891e-43	BIOSQTL/BIOS_eQTL_geneLevel:GTEx/v8/Esophagus_Mucosa:GTEx/v8/Muscle_Skeletal	-	Yes	GM12878:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	4.465e-09	rs1985109;rs9304962;rs7253952;rs1985109:rs9304962	230
ENSG00000184635	ZNF93	19	20011722	20046384	1	protein_coding	81931	ZNF93	0.00169182185612759	0.174728697	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	2.324e-08	rs1985109:rs9304962	230
ENSG00000268461	AC007204.1	19	20047769	20048639	-1	protein_coding	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:Liver:Spleen:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	2.561e-13	rs1858999:rs1985109:rs9304962	230
ENSG00000213988	ZNF90	19	20188803	20237885	1	protein_coding	7643	ZNF90	1.22410273221888e-07	1.219480619	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell:Mesendoderm	2.324e-08	rs1985109:rs9304962	230
ENSG00000256229	ZNF486	19	20278037	20311299	1	protein_coding	90649	ZNF486	1.88053183954875e-08	1.705728223	0	0	6	1.9168e-06	0.00560520396376679	eQTLGen_cis_eQTLs	-	Yes	Left_Ventricle	7.83e-09	rs9304962;rs1985109:rs9304962	230
ENSG00000188171	ZNF626	19	20802867	20844402	-1	protein_coding	199777	ZNF626	2.3449662444854e-07	10.77102824	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell	2.324e-08	rs1985109:rs9304962	230
ENSG00000118620	ZNF430	19	21203426	21242856	1	protein_coding	80264	ZNF430	0.000180790697407956	0.502386975	0	0	0	NA	NA	NA	NA	Yes	GM12878:IMR90:Mesenchymal_Stem_Cell	2.324e-08	rs1985109:rs9304962	230
ENSG00000160352	ZNF714	19	21264965	21308073	1	protein_coding	148206	ZNF714	7.33708061274363e-06	0.728801136	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:Mesenchymal_Stem_Cell	2.324e-08	rs1985109:rs9304962	230
ENSG00000182141	ZNF708	19	21473962	21512227	-1	protein_coding	7562	ZNF708	4.17756094613551e-09	1.095220078	0	0	0	NA	NA	NA	NA	Yes	GM12878	2.324e-08	rs1985109:rs9304962	230
ENSG00000172687	ZNF738	19	21541732	21562104	1	protein_coding	148203	ZNF738	0.106373218916856	NA	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell	2.324e-08	rs1985109:rs9304962	230
