GENE	CHR	START	STOP	NSNPS	NPARAM	N	ZSTAT	P	SYMBOL
ENSG00000197487	19	56687389	56697144	51	14	150300	0.88581	0.18786	GALP
ENSG00000197213	19	56700939	56709289	34	9	152649	1.006	0.1572	ZSCAN5B
ENSG00000204532	19	56713670	56720821	41	9	152880	1.5168	0.064661	ZSCAN5C
ENSG00000131848	19	56732681	56879752	449	68	154475	2.1946	0.014095	ZSCAN5A
ENSG00000267908	19	56751773	56758863	35	10	155893	0.73389	0.23151	ZSCAN5D
ENSG00000267710	19	56784138	56821819	107	16	155890	1.9933	0.023114	AC006116.20
ENSG00000018869	19	56887413	56904914	47	16	155727	1.9366	0.0264	ZNF582
ENSG00000198440	19	56909335	56947404	73	10	154356	2.3564	0.0092266	ZNF583
ENSG00000198046	19	56950694	56989434	96	13	142872	1.7826	0.037327	ZNF667
ENSG00000196263	19	57019212	57041590	72	9	155023	2.4712	0.0067322	ZNF471
ENSG00000196867	19	57050317	57068169	49	12	150910	1.7191	0.042802	ZFP28
ENSG00000197016	19	57078880	57100279	66	7	153390	1.7279	0.042003	ZNF470
ENSG00000197951	19	57106632	57137849	127	18	151552	0.24262	0.40415	ZNF71
ENSG00000268182	19	57154513	57167134	51	7	154828	1.6646	0.047992	SMIM17
ENSG00000127903	19	57174020	57183151	51	7	157071	2.889	0.0019322	ZNF835
ENSG00000269699	19	57285920	57352097	95	16	151151	1.8591	0.031503	ZIM2
ENSG00000198300	19	57321445	57352096	47	10	151300	1.7622	0.03902	PEG3
ENSG00000131864	19	57630506	57643294	35	6	157272	-0.17232	0.56841	USP29
ENSG00000141946	19	57645464	57656570	46	8	158964	-0.83722	0.79876	ZIM3
ENSG00000258873	19	57665389	57678811	56	13	158533	1.6797	0.046505	DUXA
ENSG00000083844	19	57702868	57724724	57	10	149506	0.67144	0.25097	ZNF264
ENSG00000105146	19	57742377	57746916	14	3	154814	0.68271	0.2474	AURKC
ENSG00000204524	19	57751973	57766503	61	6	158227	0.51154	0.30449	ZNF805
ENSG00000197714	19	57791419	57804937	43	8	156323	0.274	0.39204	ZNF460
ENSG00000178229	19	57831877	57842144	45	11	151204	1.4731	0.070364	ZNF543
ENSG00000131845	19	57862675	57871266	30	10	150461	0.85814	0.19541	ZNF304
ENSG00000152433	19	57874845	57890933	37	9	149891	1.0002	0.1586	ZNF547
ENSG00000256060	19	57874879	57876721	3	2	160885	0.38436	0.35036	TRAPPC2P1
ENSG00000268133	19	57874934	57909952	81	14	147900	1.2923	0.098132	AC003002.4
ENSG00000188785	19	57901218	57912786	23	8	148688	0.84205	0.19988	ZNF548
ENSG00000269533	19	57901252	57931362	58	12	150769	0.74033	0.22955	AC003002.6
ENSG00000268533	19	57905551	57949825	77	14	150611	0.63839	0.26161	AC004076.7
ENSG00000186272	19	57922531	57933307	21	7	151726	0.28781	0.38675	ZNF17
ENSG00000186230	19	57946697	57956853	21	8	154605	-0.0013358	0.50053	ZNF749
ENSG00000268163	19	57949338	57988904	132	13	159006	-0.80119	0.78849	AC004076.9
ENSG00000178201	19	57966542	57967854	2	1	161405	-0.41225	0.65992	VN1R1
ENSG00000197128	19	57978031	57988938	38	4	159265	-0.67191	0.74918	ZNF772
ENSG00000105136	19	57999079	58006048	24	4	154274	1.1671	0.12159	ZNF419
ENSG00000268107	19	57999086	58016749	76	6	156778	0.90339	0.18316	AC003005.4
ENSG00000152439	19	58011283	58029772	119	4	159364	0.28417	0.38814	ZNF773
ENSG00000121406	19	58038693	58068910	30	9	150242	0.45243	0.32548	ZNF549
ENSG00000251369	19	58046625	58071231	30	10	147570	0.60684	0.27198	ZNF550
ENSG00000083817	19	58082934	58090295	10	5	153221	1.3051	0.095925	ZNF416
ENSG00000171649	19	58089824	58105145	26	4	156642	0.107	0.45739	ZIK1
ENSG00000183647	19	58111253	58124090	24	7	155732	0.27495	0.39168	ZNF530
ENSG00000213762	19	58125601	58134724	24	5	155417	0.040258	0.48394	ZNF134
ENSG00000121417	19	58141761	58154147	74	4	158308	0.79874	0.21222	ZNF211
ENSG00000180532	19	58180303	58190520	26	5	157505	-1.2497	0.8943	ZSCAN4
ENSG00000204519	19	58193337	58228669	77	14	154655	-1.8129	0.96507	ZNF551
ENSG00000269026	19	58193413	58264943	150	19	155267	-1.9508	0.97446	AC003006.7
ENSG00000179909	19	58208735	58220579	31	7	154648	-1.3973	0.91884	ZNF154
ENSG00000083814	19	58231119	58238992	17	6	157364	-1.3015	0.90346	ZNF671
ENSG00000152443	19	58258164	58269527	17	5	149738	-0.8267	0.7958	ZNF776
ENSG00000083828	19	58281023	58331307	121	15	151800	0.14132	0.44381	ZNF586
ENSG00000178935	19	58315209	58326281	21	5	155405	-0.25034	0.59884	ZNF552
ENSG00000268750	19	58331087	58370309	94	14	145740	0.40277	0.34356	CTD-2583A14.10
ENSG00000269343	19	58331099	58370018	94	14	145740	0.40277	0.34356	ZNF587B
ENSG00000204514	19	58360099	58400442	96	12	147324	0.66284	0.25372	ZNF814
ENSG00000198466	19	58361225	58376480	47	8	145348	-0.22881	0.59049	ZNF587
ENSG00000269476	19	58388133	58427959	81	13	151760	1.2002	0.11503	CTD-2583A14.9
ENSG00000173480	19	58411664	58427978	40	8	152127	1.0274	0.15211	ZNF417
ENSG00000196724	19	58433252	58446761	23	5	149306	0.79333	0.21379	ZNF418
ENSG00000152454	19	58452201	58459043	11	4	148730	1.2377	0.10792	ZNF256
ENSG00000177025	19	58469805	58485902	46	7	148957	0.23959	0.40532	C19orf18
ENSG00000166704	19	58488421	58514717	92	9	152171	0.5586	0.28822	ZNF606
ENSG00000176593	19	58513429	58522600	39	7	149396	0.59501	0.27592	CTD-2368P22.1
ENSG00000152467	19	58545400	58565999	43	7	155104	2.1683	0.015067	ZSCAN1
ENSG00000176293	19	58570607	58597677	71	9	155175	-0.34171	0.63372	ZNF135
ENSG00000121413	19	58595205	58629794	146	12	157847	0.64791	0.25852	ZSCAN18
ENSG00000181894	19	58637619	58666477	78	14	156270	0.84276	0.19968	ZNF329
ENSG00000171606	19	58694396	58724928	67	14	145481	-0.23591	0.59325	ZNF274
ENSG00000198131	19	58739960	58788815	152	16	156007	1.1412	0.12689	ZNF544
ENSG00000269545	19	58740831	58798173	183	18	155806	1.5761	0.057501	CTD-3138B18.4
ENSG00000083842	19	58790317	58807254	51	7	156535	2.4499	0.0071452	ZNF8
ENSG00000273439	19	58790318	58807254	51	7	156535	2.4499	0.0071452	ZNF8
ENSG00000267216	19	58790332	58826563	97	20	156081	2.2549	0.012069	AC010642.1
ENSG00000182318	19	58838385	58853698	41	3	157403	-2.5237	0.99419	ZSCAN22
ENSG00000121410	19	58856544	58864865	9	1	153553	-1.2751	0.89886	A1BG
ENSG00000174586	19	58865723	58874214	12	4	150502	-1.7894	0.96323	ZNF497
ENSG00000152475	19	58878985	58892427	37	5	159879	1.4345	0.075712	ZNF837
ENSG00000083845	19	58897767	58906173	23	3	156143	1.9861	0.023508	RPS5
ENSG00000269855	19	58907457	58908407	2	1	157564	-1.38	0.91621	AC012313.1
ENSG00000171574	19	58912871	58929694	58	5	157005	0.29482	0.38407	ZNF584
ENSG00000131849	19	58944181	58951589	12	3	161405	0.1573	0.43751	ZNF132
ENSG00000249471	19	58962971	58969200	14	4	155469	-0.056236	0.52242	ZNF324B
ENSG00000083812	19	58978423	58984945	7	4	161405	0.94208	0.17307	ZNF324
ENSG00000083838	19	58985384	58992597	15	5	155634	1.1074	0.13406	ZNF446
ENSG00000083807	19	58990879	59023780	66	10	157771	1.5943	0.055437	SLC27A5
ENSG00000119574	19	59024897	59050278	31	10	153420	3.3648	0.00038294	ZBTB45
ENSG00000130726	19	59055458	59062089	7	3	161405	2.9249	0.001723	TRIM28
ENSG00000130724	19	59062933	59066491	8	4	142734	3.2015	0.00068367	CHMP2A
ENSG00000130725	19	59067079	59070327	8	4	137888	2.2204	0.013196	UBE2M
ENSG00000099326	19	59073298	59084942	21	6	154670	3.5065	0.00022705	MZF1
ENSG00000178591	20	67891	77735	11	6	148142	-0.60133	0.72619	DEFB125
ENSG00000125788	20	123010	126392	6	2	152443	-1.4541	0.92704	DEFB126
ENSG00000088782	20	138111	139804	11	1	160279	-0.74571	0.77208	DEFB127
ENSG00000185982	20	168494	170322	7	3	138220	-1.7819	0.96262	DEFB128
ENSG00000125903	20	207899	210527	9	2	154011	0.66324	0.25359	DEFB129
ENSG00000186458	20	238377	241737	17	2	155825	-1.8292	0.96632	DEFB132
ENSG00000196476	20	251504	271390	121	15	155681	1.6966	0.044888	C20orf96
ENSG00000177764	20	277737	280965	6	3	147092	0.43623	0.33133	ZCCHC3
ENSG00000177732	20	306207	310865	15	4	155098	-1.0773	0.85932	SOX12
ENSG00000125841	20	327426	340304	23	7	151435	0.74286	0.22878	NRSN2
ENSG00000101255	20	361261	378203	58	20	154706	0.61722	0.26854	TRIB3
ENSG00000125826	20	388142	411610	67	13	155576	1.4354	0.07558	RBCK1
ENSG00000125875	20	416124	443197	67	10	151131	0.58442	0.27947	TBC1D20
ENSG00000101266	20	459116	524465	103	15	150988	-0.043255	0.51725	CSNK2A1
ENSG00000125878	20	584441	591042	13	5	151363	-1.7515	0.96007	TCF15
ENSG00000271303	20	627259	634014	23	6	154305	1.1984	0.11539	SRXN1
ENSG00000270299	20	627270	656444	72	23	153043	0.56933	0.28456	RP5-850E9.3
ENSG00000215397	20	642240	656823	36	12	152573	0.12404	0.45064	SCRT2
ENSG00000101276	20	740724	749131	54	12	159614	-0.14939	0.55938	SLC52A3
ENSG00000125898	20	814358	838106	100	21	154833	-0.091549	0.53647	FAM110A
ENSG00000101280	20	853296	896977	224	39	157507	0.47693	0.31671	ANGPT4
ENSG00000101282	20	939095	982907	177	26	151281	-0.45828	0.67662	RSPO4
ENSG00000125818	20	1093906	1160596	142	26	154440	-1.4284	0.92341	PSMF1
ENSG00000125895	20	1161205	1166059	10	7	144863	-0.16483	0.56546	TMEM74B
ENSG00000215595	20	1184098	1188918	12	4	145009	0.59584	0.27564	C20orf202
ENSG00000244588	20	1206700	1277065	186	27	147906	0.58175	0.28037	RAD21L1
ENSG00000101298	20	1246960	1289972	120	25	151176	1.5547	0.060013	SNPH
ENSG00000125775	20	1290619	1309883	75	21	148778	0.095054	0.46214	SDCBP2
ENSG00000203630	20	1316228	1317555	2	1	156024	1.5962	0.055225	AL136531.1
ENSG00000088832	20	1349622	1373806	55	10	144224	1.7503	0.040033	FKBP1A
ENSG00000088833	20	1422807	1454487	63	14	145567	1.7971	0.036157	NSFL1C
ENSG00000196209	20	1451386	1472233	71	10	147062	1.1663	0.12176	SIRPB2
ENSG00000125900	20	1514897	1539489	76	13	144694	3.2035	0.00067893	SIRPD
ENSG00000260861	20	1520790	1600655	122	20	146380	3.8308	6.3874e-05	RP4-576H24.4
ENSG00000101307	20	1544167	1600707	53	12	147158	3.8517	5.8654e-05	SIRPB1
ENSG00000089012	20	1609798	1638425	106	15	149636	3.494	0.00023794	SIRPG
ENSG00000198053	20	1875154	1920543	156	28	151507	2.9933	0.0013801	SIRPA
ENSG00000101327	20	1959403	1974732	39	7	148657	1.4772	0.069806	PDYN
ENSG00000125834	20	2082257	2157684	225	23	150220	-0.2059	0.58157	STK35
ENSG00000125780	20	2276647	2321724	149	22	150780	-0.11303	0.545	TGM3
ENSG00000166948	20	2361554	2413399	200	25	157241	0.47987	0.31566	TGM6
ENSG00000125835	20	2442280	2451499	12	3	156404	1.282	0.099919	SNRPB
ENSG00000256566	20	2447858	2489553	87	16	155049	1.5587	0.059538	RP4-734P14.4
ENSG00000088876	20	2462463	2505348	95	22	152436	1.5445	0.061233	ZNF343
ENSG00000149488	20	2517253	2622430	391	29	157508	1.7084	0.043777	TMC2
ENSG00000101361	20	2632791	2639039	23	7	157470	3.17	0.00076223	NOP56
ENSG00000101365	20	2639041	2644865	12	2	161405	3.6287	0.00014244	IDH3B
ENSG00000088881	20	2673524	2740753	154	20	155761	1.7415	0.040797	EBF4
ENSG00000088882	20	2774715	2781283	16	6	155186	0.059392	0.47632	CPXM1
ENSG00000241690	20	2795614	2798712	5	3	160460	-0.1399	0.55563	TMEM239
ENSG00000198326	20	2795614	2800930	10	4	160932	1.6759	0.046878	TMEM239
ENSG00000258713	20	2795633	2796479	2	1	161405	0.41728	0.33824	C20orf141
ENSG00000132635	20	2815960	2821836	12	4	157447	2.6634	0.0038681	PCED1A
ENSG00000215305	20	2821349	2847378	76	7	153083	3.6498	0.00013124	VPS16
ENSG00000132670	20	2844830	3019722	266	16	155060	2.6995	0.0034724	PTPRA
ENSG00000125787	20	3024268	3026393	5	2	155696	2.0148	0.021961	GNRH2
ENSG00000125901	20	3026591	3028900	4	2	153388	2.6272	0.004305	MRPS26
ENSG00000101405	20	3052266	3053163	3	2	161405	-0.53093	0.70227	OXT
ENSG00000101200	20	3063202	3065370	3	1	159739	-0.43649	0.66876	AVP
ENSG00000185019	20	3088219	3140842	129	16	148084	-0.68321	0.75276	UBOX5
ENSG00000215251	20	3127165	3140543	31	7	146027	-0.31539	0.62377	FASTKD5
ENSG00000088899	20	3143263	3154192	36	13	144421	0.075121	0.47006	LZTS3
ENSG00000198171	20	3170996	3185331	61	13	148921	1.3397	0.090167	DDRGK1
ENSG00000125877	20	3189514	3204516	58	9	152876	1.3029	0.096305	ITPA
ENSG00000088836	20	3208063	3219836	45	10	150533	1.8458	0.032458	SLC4A11
ENSG00000088854	20	3229951	3388272	568	16	155568	3.1052	0.00095073	C20orf194
ENSG00000088812	20	3451687	3631769	465	22	139311	0.65447	0.2564	ATRN
ENSG00000125861	20	3639939	3644046	16	5	161137	3.0526	0.0011344	GFRA4
ENSG00000149451	20	3648612	3662893	61	19	157199	2.1783	0.014692	ADAM33
ENSG00000088827	20	3667617	3687775	82	12	154938	0.20086	0.4204	SIGLEC1
ENSG00000132622	20	3713314	3733758	44	11	157233	-0.4391	0.6697	HSPA12B
ENSG00000101220	20	3734155	3749034	61	20	154550	0.24524	0.40314	C20orf27
ENSG00000101222	20	3758151	3762095	5	2	161405	0.165	0.43447	SPEF1
ENSG00000125817	20	3764498	3767337	2	1	145397	1.2218	0.11089	CENPB
ENSG00000101224	20	3767578	3786762	43	9	152464	0.080246	0.46802	CDC25B
ENSG00000125843	20	3801178	3805949	7	2	160035	0.91053	0.18127	AP5S1
ENSG00000088888	20	3827487	3849280	67	22	154094	1.3391	0.090262	MAVS
ENSG00000125779	20	3869486	3907605	86	10	154507	1.9312	0.026731	PANK2
ENSG00000101236	20	3907956	3996229	204	16	149055	2.1153	0.017201	RNF24
ENSG00000205300	20	4050799	4055812	35	10	157934	1.7886	0.036843	RP11-352D3.2
ENSG00000088826	20	4101627	4168394	297	35	157689	-1.3442	0.91057	SMOX
ENSG00000171873	20	4201329	4229721	88	17	154254	3.2562	0.00056456	ADRA1D
ENSG00000171867	20	4666882	4682236	37	7	148050	0.44893	0.32674	PRNP
ENSG00000171864	20	4702556	4709106	32	12	152941	-2.4323	0.9925	PRND
ENSG00000180259	20	4711928	4721314	48	6	158622	-2.87	0.99795	PRNT
ENSG00000101265	20	4760669	4804291	232	33	157888	0.10238	0.45923	RASSF2
ENSG00000089057	20	4833002	4990939	386	49	151533	0.60494	0.27261	SLC23A2
ENSG00000089063	20	5080486	5093749	20	5	143937	0.44367	0.32864	TMEM230
ENSG00000132646	20	5095599	5107272	20	3	136325	0.42434	0.33566	PCNA
ENSG00000101290	20	5107432	5178533	193	21	145610	2.0274	0.021313	CDS2
ENSG00000101292	20	5282317	5297378	125	7	159463	-0.91331	0.81946	PROKR2
ENSG00000125772	20	5525085	5591672	168	20	153671	-0.67112	0.74893	GPCPD1
ENSG00000171984	20	5731039	5844558	476	61	149651	0.42342	0.33599	C20orf196
ENSG00000089199	20	5892076	5906007	40	6	153046	-0.24941	0.59848	CHGB
ENSG00000089195	20	5917881	5931182	54	9	151529	-1.2682	0.89764	TRMT6
ENSG00000125885	20	5931298	5975852	127	16	143365	-1.8915	0.97072	MCM8
ENSG00000088766	20	5986736	6020699	88	11	146179	0.59778	0.27499	CRLS1
ENSG00000125872	20	6021424	6034695	42	7	151378	0.12015	0.45218	LRRN4
ENSG00000101311	20	6055492	6104191	235	26	152035	0.20444	0.419	FERMT1
ENSG00000125845	20	6748311	6760927	32	9	150584	0.83317	0.20237	BMP2
ENSG00000101323	20	7863628	7921121	167	26	151457	0.015733	0.49372	HAO1
ENSG00000125827	20	7957995	8000476	101	10	152116	1.3164	0.094026	TMX4
ENSG00000182621	20	8112824	8949003	2558	166	152849	1.7086	0.04376	PLCB1
ENSG00000101333	20	9049410	9461889	890	73	148826	-0.038502	0.51536	PLCB4
ENSG00000125869	20	9495005	9511171	59	12	153747	1.5419	0.061543	LAMP5
ENSG00000101349	20	9518036	9819689	972	81	153459	0.32316	0.37329	PAK7
ENSG00000132623	20	9966774	10037410	275	26	152209	0.94185	0.17314	ANKEF1
ENSG00000132639	20	10199478	10288066	210	33	151537	1.5473	0.060895	SNAP25
ENSG00000125863	20	10381657	10414870	121	9	155969	1.3401	0.090111	MKKS
ENSG00000149346	20	10415951	10617477	591	32	151743	-0.30607	0.62022	SLX4IP
ENSG00000101384	20	10618332	10654694	110	23	154605	-0.39155	0.6523	JAG1
ENSG00000125899	20	11008408	11010014	4	2	145639	0.21899	0.41333	C20orf187
ENSG00000132640	20	11871371	11907257	77	7	154772	-1.1709	0.87917	BTBD3
ENSG00000172296	20	12989627	13147411	731	51	151136	0.099822	0.46024	SPTLC3
ENSG00000101230	20	13202418	13281298	328	47	150178	0.33897	0.36731	ISM1
ENSG00000089123	20	13246709	13619587	963	55	150594	0.018357	0.49268	TASP1
ENSG00000089048	20	13694969	13765532	193	22	152809	-0.43996	0.67002	ESF1
ENSG00000101247	20	13765596	13799067	100	15	152600	0.21701	0.4141	NDUFAF5
ENSG00000101251	20	13829893	13977089	413	38	143485	-0.23862	0.5943	SEL1L2
ENSG00000172264	20	13976015	16033842	6175	309	150352	2.9608	0.0015341	MACROD2
ENSG00000125848	20	14303634	14318262	31	10	138715	-0.4155	0.66111	FLRT3
ENSG00000089177	20	16252749	16554078	1050	49	151632	3.2292	0.00062063	KIF16B
ENSG00000125870	20	16710606	16722421	41	10	155671	0.076586	0.46948	SNRPB2
ENSG00000125879	20	16729003	16750707	124	21	156425	-0.88269	0.8113	OTOR
ENSG00000125851	20	17206752	17465223	928	54	149404	1.9323	0.026662	PCSK2
ENSG00000125864	20	17474550	17549865	261	45	148636	1.8532	0.031927	BFSP1
ENSG00000125868	20	17550508	17590564	85	10	153602	-0.78387	0.78344	DSTN
ENSG00000125844	20	17594323	17662940	140	23	152805	1.9823	0.023722	RRBP1
ENSG00000125888	20	17674317	17716516	146	17	155985	1.3155	0.094173	BANF2
ENSG00000089006	20	17922241	17949623	96	9	153565	0.53645	0.29583	SNX5
ENSG00000125850	20	17937623	18039832	369	30	152714	0.41653	0.33851	OVOL2
ENSG00000125871	20	17949556	17971765	72	10	154039	0.43603	0.33141	MGME1
ENSG00000232838	20	18118517	18123813	21	7	146877	-0.96261	0.83213	PET117
ENSG00000149474	20	18118762	18169031	173	32	149589	-1.5081	0.93423	CSRP2BP
ENSG00000125846	20	18269121	18297640	87	15	151747	0.21311	0.41562	ZNF133
ENSG00000089091	20	18364011	18447925	245	26	149918	2.409	0.0079971	DZANK1
ENSG00000132664	20	18447771	18465287	52	8	142848	1.7252	0.042242	POLR3F
ENSG00000089050	20	18467184	18477887	24	8	145978	1.6074	0.053983	RBBP9
ENSG00000101310	20	18488137	18542059	172	14	149645	1.6032	0.054442	SEC23B
ENSG00000125821	20	18568537	18744561	649	24	145085	1.504	0.066295	DTD1
ENSG00000149443	20	18790372	18810797	61	15	154915	0.67691	0.24923	C20orf78
ENSG00000132631	20	18794370	18795033	2	1	161405	0.5322	0.29729	SCP2D1
ENSG00000185052	20	19193290	19703581	1530	97	152071	1.7267	0.04211	SLC24A3
ENSG00000268628	20	19738296	19738679	2	1	145177	0.86957	0.19227	AL121761.2
ENSG00000132669	20	19867165	19983101	401	52	156429	-0.17433	0.5692	RIN2
ENSG00000173418	20	19997760	20014299	32	7	157645	0.26389	0.39593	NAA20
ENSG00000101343	20	20015012	20036690	78	10	158427	0.13885	0.44478	CRNKL1
ENSG00000089101	20	20033158	20341346	934	54	155695	1.8462	0.032434	C20orf26
ENSG00000188559	20	20370196	20693131	396	24	153564	0.62269	0.26674	RALGAPA2
ENSG00000088930	20	21283942	21370463	164	15	150180	3.5039	0.00022924	XRN2
ENSG00000125816	20	21376005	21378666	1	1	161405	1.2641	0.1031	NKX2-4
ENSG00000125820	20	21491648	21494664	5	2	137804	-2.1469	0.9841	NKX2-2
ENSG00000125813	20	21686297	21696620	8	2	150738	-0.15786	0.56272	PAX1
ENSG00000125798	20	22561643	22566093	6	2	155231	-0.51382	0.69631	FOXA2
ENSG00000132671	20	23016057	23017314	4	1	161405	0.76706	0.22152	SSTR4
ENSG00000178726	20	23026270	23030378	6	3	152109	0.83342	0.2023	THBD
ENSG00000125810	20	23059986	23066977	9	3	159947	0.39639	0.34591	CD93
ENSG00000269407	20	23330015	23334066	11	3	157432	0.16346	0.43508	AL096677.1
ENSG00000132661	20	23331373	23335414	14	5	156152	0.03638	0.48549	NXT1
ENSG00000125812	20	23342787	23353700	30	7	156418	-0.53869	0.70495	GZF1
ENSG00000125814	20	23355159	23402125	166	14	156974	-0.76658	0.77833	NAPB
ENSG00000125823	20	23420322	23425567	18	6	154544	-0.17327	0.56878	CSTL1
ENSG00000125831	20	23431040	23433494	4	2	152235	-1.1016	0.86467	CST11
ENSG00000125815	20	23471738	23476655	17	4	146613	-0.55296	0.70985	CST8
ENSG00000101435	20	23545369	23549386	22	2	157854	0.23546	0.40693	CST9L
ENSG00000173335	20	23583047	23586513	6	2	161405	0.37653	0.35326	CST9
ENSG00000101439	20	23608534	23619110	31	3	156767	0.14819	0.4411	CST3
ENSG00000101441	20	23666277	23669677	13	4	156067	-0.37914	0.64771	CST4
ENSG00000170373	20	23728190	23731905	16	6	155474	-0.43842	0.66946	CST1
ENSG00000170369	20	23804406	23807368	19	5	160101	2.9654	0.0015116	CST2
ENSG00000170367	20	23856572	23860387	15	3	161405	0.33171	0.37006	CST5
ENSG00000149435	20	23965690	23969416	7	3	153185	-1.4098	0.9207	GGTLC1
ENSG00000101463	20	24449835	24647252	402	42	150575	-0.036332	0.51449	SYNDIG1
ENSG00000077984	20	24929866	24940564	55	6	144123	0.92674	0.17703	CST7
ENSG00000101474	20	24943561	24973615	90	9	143542	0.93417	0.17511	APMAP
ENSG00000154930	20	24986868	25039616	138	23	145255	-0.17074	0.56779	ACSS1
ENSG00000100987	20	25051521	25062996	34	4	151029	0.16914	0.43284	VSX1
ENSG00000197586	20	25176329	25207365	97	12	149428	1.974	0.024191	ENTPD6
ENSG00000100994	20	25228705	25278650	171	12	154924	1.4821	0.069155	PYGB
ENSG00000100997	20	25275379	25371619	224	11	151264	1.3886	0.082475	ABHD12
ENSG00000101003	20	25388363	25433264	117	11	150709	1.453	0.073117	GINS1
ENSG00000101004	20	25433341	25566153	296	19	150680	1.9392	0.02624	NINL
ENSG00000170191	20	25593571	25604811	30	5	158685	1.3015	0.096542	NANP
ENSG00000130684	20	25654851	25677477	42	6	149720	1.4915	0.067912	ZNF337
ENSG00000175170	20	25744102	25848861	59	8	147210	0.37108	0.35529	FAM182B
ENSG00000149531	20	29611857	29634010	7	2	158270	0.79979	0.21192	FRG1B
ENSG00000215547	20	29845467	29847435	5	2	149281	0.13264	0.44724	DEFB115
ENSG00000215545	20	29891015	29896388	11	3	150175	-1.3594	0.91299	DEFB116
ENSG00000131068	20	29956421	29961726	7	3	156080	-1.5879	0.94384	DEFB118
ENSG00000180483	20	29964967	29978406	39	9	144039	-0.19782	0.57841	DEFB119
ENSG00000204548	20	29992648	30000641	18	4	150293	0.36388	0.35797	DEFB121
ENSG00000180424	20	30028322	30038060	24	5	142913	1.0001	0.15863	DEFB123
ENSG00000180383	20	30053309	30064560	18	5	143666	0.58563	0.27906	DEFB124
ENSG00000088320	20	30063096	30072708	15	5	140481	0.79517	0.21326	REM1
ENSG00000101294	20	30102231	30157370	110	7	135247	1.5103	0.065487	HM13
ENSG00000125968	20	30193086	30194318	5	2	132447	1.1772	0.11956	ID1
ENSG00000131055	20	30225691	30232809	16	3	131449	1.6729	0.047176	COX4I2
ENSG00000171552	20	30252255	30311792	88	8	136489	1.2361	0.10821	BCL2L1
ENSG00000088325	20	30327074	30389608	92	9	139385	1.0024	0.15809	TPX2
ENSG00000101306	20	30407111	30422492	42	7	136946	1.1305	0.12913	MYLK2
ENSG00000179772	20	30432103	30433420	2	1	140217	1.2583	0.10414	FOXS1
ENSG00000149599	20	30435440	30458550	54	16	141348	1.1591	0.12321	DUSP15
ENSG00000131044	20	30458505	30532764	145	23	141342	1.3548	0.087739	TTLL9
ENSG00000088356	20	30532758	30539895	6	2	148875	-0.76047	0.77651	PDRG1
ENSG00000260903	20	30555805	30591190	71	19	143699	1.3	0.096792	XKR7
ENSG00000101331	20	30598245	30619984	41	9	146584	1.4588	0.072316	CCM2L
ENSG00000101336	20	30639991	30689659	85	12	149952	2.0068	0.022387	HCK
ENSG00000101337	20	30697309	30755061	103	9	157325	0.85499	0.19628	TM9SF4
ENSG00000126003	20	30780306	30795594	11	3	150340	-0.42097	0.66311	PLAGL2
ENSG00000101346	20	30795683	30826470	34	6	149864	-0.11427	0.54549	POFUT1
ENSG00000101350	20	30865467	30922814	75	8	153720	0.19643	0.42214	KIF3B
ENSG00000171456	20	30946155	31027122	96	8	153297	-0.13956	0.5555	ASXL1
ENSG00000197183	20	31030862	31172876	239	23	149136	2.2936	0.010908	C20orf112
ENSG00000204393	20	31175281	31196695	57	12	149649	1.6093	0.053773	RP11-410N8.4
ENSG00000149600	20	31290493	31331803	128	10	155245	0.92683	0.17701	COMMD7
ENSG00000088305	20	31350191	31397162	129	10	147991	1.3074	0.095545	DNMT3B
ENSG00000101367	20	31407699	31438211	73	15	141922	1.0781	0.14049	MAPRE1
ENSG00000215529	20	31446729	31549006	300	27	147872	0.259	0.39782	EFCAB8
ENSG00000167098	20	31571579	31592239	97	8	153675	1.4226	0.07743	SUN5
ENSG00000078898	20	31595406	31611515	36	9	145905	-0.92272	0.82192	BPIFB2
ENSG00000167104	20	31619454	31631853	36	6	153778	-0.77235	0.78005	BPIFB6
ENSG00000186190	20	31643230	31661434	57	9	155498	-1.0305	0.84862	BPIFB3
ENSG00000186191	20	31667450	31699557	126	14	152840	0.21639	0.41434	BPIFB4
ENSG00000131050	20	31749574	31769218	29	3	155346	-0.90834	0.81815	BPIFA2
ENSG00000131059	20	31805116	31815564	12	6	139282	1.8085	0.035266	BPIFA3
ENSG00000198183	20	31823801	31831115	22	3	157291	0.60214	0.27354	BPIFA1
ENSG00000125999	20	31861286	31897684	79	12	153083	0.37608	0.35343	BPIFB1
ENSG00000101391	20	31946645	31989367	42	8	150534	-0.23933	0.59458	CDK5RAP1
ENSG00000101400	20	31995761	32031698	51	7	155088	-0.74596	0.77216	SNTA1
ENSG00000078699	20	32077881	32237842	113	20	147820	-0.55913	0.71197	CBFA2T2
ENSG00000125967	20	32244893	32262269	14	5	147004	-0.14152	0.55627	NECAB3
ENSG00000149609	20	32250090	32253425	1	1	161405	-0.93537	0.8252	C20orf144
ENSG00000182584	20	32254304	32256331	3	1	161405	-0.24538	0.59692	ACTL10
ENSG00000101412	20	32263489	32274210	16	8	145318	1.2404	0.10741	E2F1
ENSG00000101417	20	32294512	32308125	28	5	156205	-0.16131	0.56408	PXMP4
ENSG00000131061	20	32319463	32380075	84	12	156386	-0.15842	0.56294	ZNF341
