GENE	CHR	START	STOP	NSNPS	NPARAM	N	ZSTAT	P	SYMBOL
ENSG00000168701	16	67261006	67263181	3	2	386458	0.22159	0.41231	TMEM208
ENSG00000135723	16	67263290	67281561	48	18	385959	1.0591	0.14478	FHOD1
ENSG00000135740	16	67271586	67306093	81	29	385943	1.2333	0.10874	SLC9A5
ENSG00000196155	16	67311413	67323402	34	18	386316	1.4126	0.07888	PLEKHG4
ENSG00000168676	16	67323331	67360666	94	29	386016	1.6113	0.053553	KCTD19
ENSG00000159708	16	67360701	67419106	177	29	386165	0.67177	0.25086	LRRC36
ENSG00000159713	16	67423712	67427438	9	3	386056	1.4881	0.068362	TPPP3
ENSG00000159714	16	67428322	67450736	70	22	386119	0.018365	0.49267	ZDHHC1
ENSG00000176387	16	67464555	67471456	22	10	386178	0.8013	0.21148	HSD11B2
ENSG00000159720	16	67471917	67515140	127	26	386120	0.46184	0.3221	ATP6V0D1
ENSG00000159723	16	67516474	67517716	5	3	386384	0.40121	0.34413	AGRP
ENSG00000039523	16	67552321	67580691	69	24	385504	-0.37601	0.64654	FAM65A
ENSG00000102974	16	67596310	67673086	208	44	385567	0.70189	0.24138	CTCF
ENSG00000159753	16	67678822	67691472	33	12	386206	-0.92693	0.82302	RLTPR
ENSG00000102977	16	67691415	67694713	9	5	386309	-0.13663	0.55434	ACD
ENSG00000102981	16	67694849	67696681	4	2	385895	1.0909	0.13767	PARD6A
ENSG00000124074	16	67696848	67701168	14	8	386097	1.3642	0.086257	ENKD1
ENSG00000159761	16	67700719	67702661	3	2	386299	-0.37084	0.64462	C16orf86
ENSG00000141098	16	67708434	67753324	121	30	385785	-0.22059	0.58729	GFOD2
ENSG00000141084	16	67757005	67840555	223	40	385804	-0.93131	0.82415	RANBP10
ENSG00000102904	16	67840668	67866051	67	21	386002	-0.17956	0.57125	TSNAXIP1
ENSG00000102901	16	67862060	67881714	55	16	386314	-0.67095	0.74888	CENPT
ENSG00000168286	16	67876213	67878097	1	1	386528	-0.22369	0.5885	THAP11
ENSG00000102898	16	67880635	67906470	66	18	386104	-1.281	0.8999	NUTF2
ENSG00000038358	16	67906926	67918406	24	9	386284	-0.65765	0.74462	EDC4
ENSG00000188038	16	67918708	67922758	13	6	386327	-0.41496	0.66092	NRN1L
ENSG00000159792	16	67927175	67963581	95	22	386281	-1.286	0.90077	PSKH1
ENSG00000141086	16	67961543	67966317	10	5	386193	0.72346	0.2347	CTRL
ENSG00000261884	16	67963517	67969920	15	8	386234	0.42593	0.33508	CTC-479C5.12
ENSG00000205220	16	67968405	67970990	5	2	386455	-0.36314	0.64175	PSMB10
ENSG00000213398	16	67973653	67978034	12	5	386418	-0.1275	0.55073	LCAT
ENSG00000124067	16	67977377	68003504	69	23	385902	-0.69752	0.75726	SLC12A4
ENSG00000141096	16	68009566	68014732	16	8	385787	-0.24619	0.59723	DPEP3
ENSG00000167261	16	68021297	68034489	41	14	385813	-0.43612	0.66863	DPEP2
ENSG00000167264	16	68021649	68113223	227	35	385722	-1.1364	0.8721	DUS2
ENSG00000182810	16	68055179	68057770	5	3	385539	-1.6759	0.95312	DDX28
ENSG00000072736	16	68118654	68263162	347	24	385974	-0.82109	0.7942	NFATC3
ENSG00000103067	16	68263014	68272005	12	6	386100	-1.2124	0.88732	ESRP2
ENSG00000103066	16	68279207	68294961	51	13	385997	-0.43885	0.66961	PLA2G15
ENSG00000103064	16	68298433	68335722	85	19	385084	-0.90473	0.8172	SLC7A6
ENSG00000103061	16	68318406	68344849	70	21	385668	-1.1816	0.88131	SLC7A6OS
ENSG00000132600	16	68344877	68392466	186	26	385455	-0.51693	0.6974	PRMT7
ENSG00000103056	16	68392231	68482591	252	34	384429	-0.21988	0.58702	SMPD3
ENSG00000184939	16	68563993	68609975	255	15	385708	-0.25511	0.60068	ZFP90
ENSG00000062038	16	68670092	68756519	369	35	385480	-1.1479	0.8745	CDH3
ENSG00000039068	16	68771128	68869451	424	43	384834	-1.0374	0.85023	CDH1
ENSG00000103047	16	68877507	69119083	753	47	385267	-0.024177	0.50964	TANGO6
ENSG00000103044	16	69139467	69152622	35	12	385842	1.9837	0.023646	HAS3
ENSG00000168802	16	69151913	69166487	42	15	385876	-0.0043433	0.50173	CHTF8
ENSG00000263203	16	69152757	69154331	4	2	384128	0.28597	0.38745	CHTF8
ENSG00000141076	16	69165194	69265033	272	34	385682	-0.85587	0.80396	CIRH1A
ENSG00000168807	16	69221032	69342955	372	36	385685	-0.98709	0.8382	SNTB2
ENSG00000260914	16	69333585	69354614	56	13	385058	-1.3823	0.91656	RP11-343C2.11
ENSG00000132612	16	69345259	69358949	59	16	384964	-0.88838	0.81283	VPS4A
ENSG00000213380	16	69354043	69373570	68	16	385308	-0.70988	0.76111	COG8
ENSG00000258429	16	69362524	69364498	6	3	384955	-0.60424	0.72716	PDF
ENSG00000272617	16	69362547	69368774	19	7	385695	-0.084257	0.53357	RP11-343C2.12
ENSG00000260371	16	69368994	69390209	59	19	385389	-0.56114	0.71265	RP11-343C2.9
ENSG00000259900	16	69369179	69385633	51	15	385367	-0.5423	0.70619	RP11-343C2.7
ENSG00000132603	16	69373333	69377014	17	7	385299	0.20232	0.41983	NIP7
ENSG00000157315	16	69377151	69385712	28	13	385256	-0.97791	0.83594	TMED6
ENSG00000132604	16	69389464	69442474	111	23	384664	-0.44649	0.67238	TERF2
ENSG00000103018	16	69458428	69500169	156	23	384828	1.1079	0.13395	CYB5B
ENSG00000102908	16	69598997	69738569	389	28	385842	-0.2846	0.61202	NFAT5
ENSG00000181019	16	69740899	69760854	76	20	386026	0.47564	0.31717	NQO1
ENSG00000141101	16	69775770	69788843	46	14	386096	0.21155	0.41623	NOB1
ENSG00000198373	16	69796209	69975644	724	42	385823	-0.045308	0.51807	WWP2
ENSG00000157322	16	69984810	69998141	3	1	382355	-0.68106	0.75208	CLEC18A
ENSG00000090857	16	70147529	70195203	27	4	385697	0.38307	0.35083	PDPR
ENSG00000269866	16	70258261	70258641	1	1	386516	1.7173	0.04296	FKSG63
ENSG00000223496	16	70284134	70285833	4	2	385266	-1.1989	0.88471	EXOSC6
ENSG00000090861	16	70286198	70323446	118	15	385973	-0.23881	0.59438	AARS
ENSG00000157349	16	70323566	70369186	97	10	386039	0.44293	0.32891	DDX19B
ENSG00000260537	16	70333097	70400163	163	20	385745	0.31966	0.37461	RP11-529K1.3
ENSG00000168872	16	70380732	70407286	63	18	385782	0.4109	0.34057	DDX19A
ENSG00000157350	16	70413338	70473140	138	20	385982	-0.29357	0.61546	ST3GAL2
ENSG00000157353	16	70488324	70514177	87	13	386089	0.020681	0.49175	FUK
ENSG00000103051	16	70514471	70557468	156	16	385846	-0.18829	0.57468	COG4
ENSG00000189091	16	70557691	70608820	149	15	385930	0.84596	0.19879	SF3B3
ENSG00000157368	16	70613798	70694585	418	36	384808	0.42867	0.33408	IL34
ENSG00000132613	16	70695107	70719969	93	21	383631	1.0253	0.15261	MTSS1L
ENSG00000268927	16	70695570	70699739	15	6	385539	1.6105	0.053648	FLJ00418
ENSG00000103043	16	70721342	70835064	425	43	384516	0.63515	0.26266	VAC14
ENSG00000157423	16	70841281	71264625	356	44	384815	1.6977	0.044786	HYDIN
ENSG00000180917	16	71315292	71323618	26	8	385990	2.4276	0.0075985	CMTR2
ENSG00000172137	16	71392616	71424341	111	16	383352	3.4721	0.00025817	CALB2
ENSG00000167377	16	71481500	71496998	50	17	385292	2.5069	0.0060894	ZNF23
ENSG00000261611	16	71481503	71523214	112	25	385271	2.6003	0.0046577	AC010547.9
ENSG00000157429	16	71498453	71598992	280	43	385035	2.0621	0.019598	ZNF19
ENSG00000140835	16	71559136	71572649	28	14	385232	2.6131	0.0044859	CHST4
ENSG00000198650	16	71599563	71611033	32	13	383455	1.768	0.038527	TAT
ENSG00000140832	16	71660064	71676017	42	11	385754	3.1782	0.00074096	MARVELD3
ENSG00000040199	16	71671738	71758604	268	27	385773	2.5172	0.0059147	PHLPP2
ENSG00000166747	16	71762913	71843104	249	34	385511	2.2903	0.011003	AP1G1
ENSG00000224470	16	71879894	71919171	109	24	385752	1.4688	0.07094	ATXN1L
ENSG00000182149	16	71879899	71962913	249	34	385770	1.3357	0.090829	IST1
ENSG00000102984	16	71893583	71929239	99	22	385835	1.5268	0.063411	ZNF821
ENSG00000102967	16	72042487	72058954	77	20	384666	-0.11631	0.54629	DHODH
ENSG00000140830	16	72078188	72128330	195	33	385613	-0.43428	0.66796	TXNL4B
ENSG00000257017	16	72088491	72094954	17	8	385242	-0.13507	0.55372	HP
ENSG00000261701	16	72088522	72111145	82	24	385681	-0.26641	0.60504	HPR
ENSG00000140829	16	72127461	72146811	77	16	385845	0.14889	0.44082	DHX38
ENSG00000118557	16	72146056	72210777	222	34	385408	-0.97757	0.83586	PMFBP1
ENSG00000140836	16	72816784	73093597	1135	136	384336	0.17182	0.43179	ZFHX3
ENSG00000197445	16	73160536	73178346	55	19	384568	2.0235	0.021512	C16orf47
ENSG00000103035	16	74330673	74340186	29	12	385653	1.3937	0.081701	PSMD7
ENSG00000090863	16	74485856	74641012	620	36	385691	0.30548	0.38	GLG1
ENSG00000168411	16	74655292	74700779	219	32	385757	0.033047	0.48682	RFWD3
ENSG00000168404	16	74705753	74734858	110	32	384477	-0.6396	0.73879	MLKL
ENSG00000103089	16	74746853	74808729	261	38	383768	-0.24825	0.59803	FA2H
ENSG00000103091	16	74907468	75034071	437	57	382865	0.60328	0.27316	WDR59
ENSG00000186187	16	75032928	75144892	316	33	384779	1.9381	0.026308	ZNRF1
ENSG00000166816	16	75145758	75150669	13	6	381960	1.8777	0.030212	LDHD
ENSG00000184517	16	75182390	75206134	128	16	385445	0.068898	0.47254	ZFP1
ENSG00000168928	16	75237994	75241083	8	4	384018	0.86483	0.19357	CTRB2
ENSG00000168925	16	75252898	75258822	29	7	380797	1.1091	0.13369	CTRB1
ENSG00000050820	16	75262928	75301951	210	25	384422	0.64841	0.25836	BCAR1
ENSG00000153774	16	75327596	75467383	678	23	385618	0.30899	0.37866	CFDP1
ENSG00000261717	16	75446582	75498604	295	22	385238	0.17443	0.43076	RP11-77K12.1
ENSG00000166822	16	75476952	75499395	138	22	385093	0.024549	0.49021	TMEM170A
ENSG00000183196	16	75510949	75529282	47	15	384155	1.6081	0.053907	CHST6
ENSG00000260092	16	75562430	75579326	85	11	385660	-0.017148	0.50684	RP11-77K12.7
ENSG00000135702	16	75562433	75569145	30	9	385896	-0.51253	0.69586	CHST5
ENSG00000205084	16	75572015	75590184	85	11	385141	0.66855	0.25189	TMEM231
ENSG00000034713	16	75600249	75611779	32	8	385330	1.2441	0.10672	GABARAPL2
ENSG00000065457	16	75630879	75657198	112	19	385827	1.4149	0.078543	ADAT1
ENSG00000065427	16	75661622	75682541	85	17	385569	0.92114	0.17849	KARS
ENSG00000166848	16	75681684	75795770	396	31	385390	1.4455	0.074163	TERF2IP
ENSG00000214325	16	75728367	75734089	19	6	386027	1.1095	0.13361	AC025287.1
ENSG00000152910	16	76311176	76593135	1381	57	383794	-0.61708	0.73141	CNTNAP4
ENSG00000261833	16	76587314	76669520	262	54	382768	0.46477	0.32105	RP11-58C22.1
ENSG00000103111	16	77224732	77236302	58	13	383032	1.9718	0.024316	MON1B
ENSG00000205078	16	77233294	77247112	87	15	386047	2.0402	0.020665	SYCE1L
ENSG00000140873	16	77281710	77469011	1243	67	384441	0.62043	0.26749	ADAMTS18
ENSG00000140876	16	77756411	77776157	158	26	384408	-0.78187	0.78286	NUDT7
ENSG00000171724	16	77822427	78014004	903	121	383748	0.18209	0.42775	VAT1L
ENSG00000166509	16	78056412	78100658	413	22	384903	0.095774	0.46185	CLEC3A
ENSG00000186153	16	78133310	79246564	8653	412	384124	0.63132	0.26391	WWOX
ENSG00000268977	16	79015647	79015739	1	1	385811	-0.44351	0.6713	PIH1
ENSG00000178573	16	79619740	79634611	51	17	383315	0.20512	0.41874	MAF
ENSG00000168589	16	80574631	80584657	56	9	385271	-1.1274	0.87021	DYNLRB2
ENSG00000166446	16	80631803	80838226	1128	82	384544	-0.78412	0.78351	CDYL2
ENSG00000103121	16	81009698	81053875	323	18	385840	-0.85279	0.80311	CMC2
ENSG00000166451	16	81040103	81066719	133	16	385354	-0.66716	0.74766	CENPN
ENSG00000166454	16	81069452	81080963	56	14	385975	-0.16678	0.56623	ATMIN
ENSG00000166455	16	81087102	81110872	143	19	385483	-1.4455	0.92585	C16orf46
ENSG00000140905	16	81115566	81130008	146	10	385803	-1.0076	0.84319	GCSH
ENSG00000135697	16	81272053	81324747	206	30	382935	0.14152	0.44373	BCMO1
ENSG00000261609	16	81348557	81424489	446	30	384535	-0.5536	0.71007	GAN
ENSG00000153815	16	81478775	81745367	1206	123	383151	1.6182	0.052808	CMIP
ENSG00000197943	16	81772702	81991899	1543	135	383400	-0.54189	0.70605	PLCG2
ENSG00000184860	16	82031221	82045093	73	16	385600	0.58193	0.28031	SDR42E1
ENSG00000086696	16	82068609	82132139	288	27	385088	0.48061	0.3154	HSD17B2
ENSG00000135698	16	82181403	82203831	236	17	385974	1.1273	0.12982	MPHOSPH6
ENSG00000140945	16	82660408	83830204	7962	386	383685	4.5692	2.4479e-06	CDH13
ENSG00000230989	16	83841448	83853342	49	14	383686	-0.84989	0.80231	HSBP1
ENSG00000103150	16	83932731	83949787	120	14	384928	-0.12712	0.55058	MLYCD
ENSG00000260300	16	83941738	83985058	267	33	383921	-0.0069818	0.50279	RP11-505K9.4
ENSG00000140961	16	83981887	83999937	132	20	384029	0.43874	0.33042	OSGIN1
ENSG00000103154	16	84002237	84036381	325	26	385100	2.0206	0.021661	NECAB2
ENSG00000166558	16	84043272	84076241	350	55	383371	-0.018857	0.50752	SLC38A8
ENSG00000140943	16	84087368	84150511	359	39	384540	1.2011	0.11485	MBTPS1
ENSG00000103160	16	84155886	84178797	80	19	385402	0.63939	0.26129	HSDL1
ENSG00000154099	16	84178865	84212373	225	44	384783	0.8503	0.19758	DNAAF1
ENSG00000103168	16	84211458	84220669	69	18	384834	1.1636	0.12229	TAF1C
ENSG00000140955	16	84224744	84230774	41	14	383257	0.33472	0.36892	ADAD2
ENSG00000168418	16	84255823	84273356	100	21	383304	-0.72043	0.76437	KCNG4
ENSG00000103175	16	84328252	84363450	255	54	382615	-0.26843	0.60582	WFDC1
ENSG00000064270	16	84402133	84497793	794	87	383435	-0.93812	0.82591	ATP2C2
ENSG00000140950	16	84511681	84587639	672	64	383385	-0.45102	0.67401	TLDC1
ENSG00000103187	16	84599200	84651683	270	44	383291	1.3358	0.090809	COTL1
ENSG00000135686	16	84682131	84701292	96	19	384075	0.75261	0.22584	KLHL36
ENSG00000103194	16	84733584	84813528	424	35	384548	1.9668	0.024605	USP10
ENSG00000103196	16	84853590	84954374	620	74	382762	-0.18612	0.57383	CRISPLD2
ENSG00000153786	16	85007787	85045141	228	27	384763	-0.58192	0.71969	ZDHHC7
ENSG00000135709	16	85061375	85127836	414	39	385062	-0.18579	0.57369	KIAA0513
ENSG00000153789	16	85131965	85146114	110	21	383270	0.1407	0.44405	FAM92B
ENSG00000262601	16	85204882	85218969	60	18	383461	-0.69861	0.7576	CTC-786C10.1
ENSG00000261567	16	85391069	85393055	9	5	382618	-0.049062	0.51956	RP11-680G10.1
ENSG00000131149	16	85645015	85709810	216	52	383113	-0.37873	0.64756	GSE1
ENSG00000131153	16	85709804	85723679	54	10	382623	-0.26275	0.60363	GINS2
ENSG00000154102	16	85723690	85784735	205	23	381248	-0.41581	0.66122	C16orf74
ENSG00000131148	16	85805364	85833214	102	12	385021	-0.37068	0.64456	EMC8
ENSG00000131143	16	85832239	85840650	19	6	384914	0.45084	0.32605	COX4I1
ENSG00000140968	16	85932409	85956215	93	14	382642	-2.3031	0.98936	IRF8
ENSG00000103241	16	86544133	86548076	13	6	380478	0.46095	0.32242	FOXF1
ENSG00000103248	16	86563782	86588841	118	19	382393	0.76518	0.22208	MTHFSD
ENSG00000176692	16	86600857	86602539	1	1	386533	-0.47919	0.6841	FOXC2
ENSG00000176678	16	86609974	86615303	14	6	380601	1.0051	0.15742	FOXL1
ENSG00000260456	16	87117168	87351022	1315	105	384083	-0.23551	0.59309	C16orf95
ENSG00000131152	16	87336482	87367879	170	32	384085	-2.105	0.98236	RP11-178L8.4
ENSG00000103264	16	87360593	87425748	268	41	384708	-1.5534	0.93984	FBXO31
ENSG00000140941	16	87417601	87438385	95	23	384920	-1.1163	0.86786	MAP1LC3B
ENSG00000140948	16	87439852	87525651	438	27	385452	-1.7961	0.96376	ZCCHC14
ENSG00000154118	16	87635441	87731762	668	85	382830	0.25556	0.39914	JPH3
ENSG00000226180	16	87727144	87729753	18	7	384843	0.93876	0.17393	AC010536.1
ENSG00000104731	16	87730091	87799598	455	42	384749	1.6381	0.050704	KLHDC4
ENSG00000205047	16	87731749	87739290	52	15	384904	0.73548	0.23103	FLJ00104
ENSG00000103257	16	87863629	87903094	247	40	383779	-0.53919	0.70512	SLC7A5
ENSG00000174990	16	87921625	87970135	172	29	383232	0.85007	0.19764	CA5A
ENSG00000172530	16	87982850	88110924	637	26	384418	-0.62973	0.73556	BANP
ENSG00000225614	16	88493879	88507165	48	21	384816	-1.0557	0.85444	ZNF469
ENSG00000179588	16	88519725	88603424	317	36	383352	0.38801	0.349	ZFPM1
ENSG00000158545	16	88636789	88698374	287	37	384294	1.1238	0.13054	ZC3H18
ENSG00000124391	16	88704999	88706881	3	2	385317	0.71864	0.23618	IL17C
ENSG00000051523	16	88709691	88717560	37	14	382482	0.98712	0.16179	CYBA
ENSG00000167508	16	88718343	88729569	65	18	384448	0.50676	0.30616	MVD
ENSG00000185669	16	88744090	88752901	36	16	384610	-0.17555	0.56967	SNAI3
ENSG00000158717	16	88762903	88772829	61	19	382373	-1.4874	0.93155	RNF166
ENSG00000174177	16	88772871	88781794	91	22	385513	-0.1868	0.57409	CTU2
ENSG00000103335	16	88781751	88851619	526	72	383882	-0.14205	0.55648	PIEZO1
ENSG00000167513	16	88869621	88875666	22	7	384505	1.7848	0.037144	CDT1
ENSG00000198931	16	88875747	88878352	16	10	384636	0.9916	0.1607	APRT
ENSG00000141012	16	88880142	88923378	332	30	384414	0.96878	0.16633	GALNS
ENSG00000269422	16	88894366	88894545	2	1	386506	-0.11354	0.5452	AC092384.1
ENSG00000167515	16	88922628	88929094	38	9	385720	-0.28738	0.61309	TRAPPC2L
ENSG00000205022	16	88928034	88933068	28	10	384162	0.044585	0.48222	PABPN1L
ENSG00000129993	16	88941266	89043612	603	51	384796	-0.27187	0.60714	CBFA2T3
ENSG00000205018	16	89006197	89017932	31	12	384415	-0.41349	0.66038	RP11-830F9.6
ENSG00000176715	16	89154783	89222254	462	35	385179	2.7646	0.0028499	ACSF3
ENSG00000129910	16	89238175	89261900	119	22	384594	1.9368	0.026387	CDH15
ENSG00000259803	16	89262406	89268072	26	8	384457	2.1841	0.014479	SLC22A31
ENSG00000170100	16	89284118	89295363	85	13	385864	0.71982	0.23582	ZNF778
ENSG00000167522	16	89334038	89556969	640	54	384474	0.36654	0.35698	ANKRD11
ENSG00000268218	16	89334512	89339452	23	11	385652	1.0746	0.14128	AC137932.1
ENSG00000197912	16	89557325	89624176	263	17	384708	-1.1574	0.87644	SPG7
ENSG00000167526	16	89627065	89630950	21	3	383933	-0.58279	0.71998	RPL13
ENSG00000178773	16	89642176	89663654	94	25	384704	0.9701	0.166	CPNE7
ENSG00000015413	16	89679716	89704839	141	26	383835	1.2334	0.10871	DPEP1
ENSG00000131165	16	89710839	89724253	83	17	385108	-0.3311	0.62972	CHMP1A
ENSG00000167523	16	89724210	89737680	82	22	385228	-0.9038	0.81695	SPATA33
ENSG00000185324	16	89747145	89762772	103	23	385230	0.41657	0.3385	CDK10
ENSG00000260259	16	89749028	89752977	31	10	385052	1.1402	0.1271	RP11-368I7.4
ENSG00000158792	16	89762751	89768113	28	11	384147	0.88579	0.18786	SPATA2L
ENSG00000075399	16	89773542	89787394	55	20	384399	0.6229	0.26667	VPS9D1
ENSG00000158805	16	89786808	89807311	137	23	384331	0.66094	0.25432	ZNF276
ENSG00000187741	16	89803957	89883065	540	21	385335	1.2529	0.10511	FANCA
ENSG00000204991	16	89884587	89937727	212	27	384461	-1.1316	0.87109	SPIRE2
ENSG00000141002	16	89940000	89977792	184	18	385579	-0.75069	0.77358	TCF25
ENSG00000258839	16	89978527	89987385	42	11	385371	-0.1819	0.57217	MC1R
ENSG00000198211	16	89985573	90002500	81	19	384741	-0.71373	0.7623	TUBB3
ENSG00000258947	16	89987800	90005169	90	19	384192	-0.83083	0.79696	TUBB3
ENSG00000140995	16	90014333	90034468	113	22	385132	-0.79018	0.78529	DEF8
ENSG00000177946	16	90036206	90038942	13	6	386048	0.46352	0.3215	CENPBD1
ENSG00000003249	16	90071273	90086536	63	15	383412	-1.0049	0.84253	DBNDD1
ENSG00000141013	16	90086037	90111383	126	19	383215	-1.0373	0.85019	GAS8
ENSG00000221819	16	90095316	90096309	8	3	383053	-0.67063	0.74877	C16orf3
ENSG00000126856	16	90122974	90158480	120	17	384851	0.36002	0.35942	PRDM7
ENSG00000272636	17	5810	31427	67	8	384103	1.9407	0.026147	DOC2B
ENSG00000181031	17	62293	236045	716	125	382847	-0.72921	0.76706	RPH3AL
ENSG00000187624	17	260118	273510	43	9	385073	-0.080484	0.53207	C17orf97
ENSG00000183688	17	289769	295730	27	10	385412	1.0036	0.15778	FAM101B
ENSG00000141252	17	411908	624957	858	48	385589	1.0079	0.15676	VPS53
ENSG00000167695	17	635652	646206	48	14	385794	1.0511	0.14661	FAM57A
ENSG00000179409	17	647654	657239	49	15	385879	1.1394	0.12727	GEMIN4
ENSG00000167699	17	660337	685581	85	15	385529	1.0526	0.14625	GLOD4
ENSG00000171861	17	685513	695749	31	8	386133	0.73742	0.23043	RNMTL1
ENSG00000167693	17	702553	883010	883	129	383618	0.44814	0.32702	NXN
ENSG00000262003	17	812872	814452	8	2	380226	1.0975	0.13622	RP11-676J12.7
ENSG00000177370	17	900357	906911	13	4	383936	0.27363	0.39219	TIMM22
ENSG00000159842	17	906758	1132315	963	128	383237	0.44367	0.32864	ABR
ENSG00000205899	17	1173853	1174754	1	1	386533	1.9471	0.02576	BHLHA9
ENSG00000184811	17	1182957	1204281	134	26	383083	1.7172	0.042969	TUSC5
ENSG00000108953	17	1247566	1303672	277	28	385025	1.3311	0.091575	YWHAE
ENSG00000167193	17	1323983	1366456	164	26	385327	2.1806	0.014606	CRK
ENSG00000197879	17	1367392	1396106	118	43	382714	1.4766	0.06989	MYO1C
ENSG00000132376	17	1397865	1420182	82	15	383626	0.60445	0.27277	INPP5K
ENSG00000174238	17	1421012	1466110	157	18	385176	0.62715	0.26528	PITPNA
ENSG00000167703	17	1472561	1532180	170	43	382710	0.37755	0.35288	SLC43A2
ENSG00000074660	17	1537152	1549041	34	11	385779	-1.3038	0.90384	SCARF1
ENSG00000167705	17	1549444	1553371	13	5	385435	-1.5814	0.94311	RILP
ENSG00000174231	17	1553923	1588176	109	11	385888	-0.62187	0.73299	PRPF8
ENSG00000185561	17	1611064	1613732	6	2	384540	0.5756	0.28244	TLCD2
ENSG00000167716	17	1619817	1641893	77	15	385349	-1.5431	0.93859	WDR81
ENSG00000167711	17	1646130	1658562	57	10	385114	-2.3919	0.99162	SERPINF2
ENSG00000132386	17	1665253	1680868	79	14	384272	0.39121	0.34782	SERPINF1
ENSG00000186532	17	1682779	1733928	235	28	385570	2.5703	0.005081	SMYD4
ENSG00000132383	17	1732996	1803376	264	25	383651	1.5759	0.057521	RPA1
ENSG00000185924	17	1837971	1928639	341	46	383254	1.8683	0.03086	RTN4RL1
ENSG00000108963	17	1933404	1946724	51	20	384322	1.1727	0.12046	DPH1
ENSG00000262664	17	1945327	1946724	8	4	383259	0.17638	0.43	OVCA2
ENSG00000177374	17	1957448	1962981	17	10	383312	0.06942	0.47233	HIC1
ENSG00000070366	17	1963133	2207065	827	35	385447	0.76454	0.22227	SMG6
ENSG00000167720	17	2206677	2228554	54	19	383530	0.86421	0.19374	SRR
ENSG00000167721	17	2225797	2240801	39	17	384350	0.57037	0.28421	TSR1
ENSG00000141258	17	2240792	2284352	193	38	383954	1.7854	0.037102	SGSM2
ENSG00000070444	17	2287354	2304412	63	13	385486	3.5253	0.0002115	MNT
ENSG00000127804	17	2308856	2415185	308	48	384840	2.9935	0.0013791	METTL16
ENSG00000205821	17	2310279	2318731	32	13	384008	3.2774	0.00052382	AC006435.1
ENSG00000007168	17	2496504	2588909	261	21	384528	0.57932	0.28119	PAFAH1B1
ENSG00000132361	17	2592680	2615957	47	10	383509	2.3859	0.0085185	CLUH
ENSG00000132359	17	2680350	2941033	947	144	383158	-0.21964	0.58692	RAP1GAP2
ENSG00000184166	17	2995352	2996290	4	2	386486	1.0591	0.14478	OR1D2
ENSG00000183024	17	3029878	3030875	1	1	386533	-0.051158	0.5204	OR1G1
ENSG00000172150	17	3100813	3101742	6	2	386411	1.2567	0.10443	OR1A2
ENSG00000172146	17	3118915	3119844	8	4	386518	1.0434	0.14837	OR1A1
ENSG00000221882	17	3181193	3182268	6	4	386062	0.77226	0.21998	OR3A2
ENSG00000180090	17	3194929	3195876	7	3	386391	0.074603	0.47027	OR3A1
ENSG00000180016	17	3300398	3301704	3	2	386166	-0.39048	0.65191	OR1E1
ENSG00000159961	17	3323862	3324827	4	2	385279	0.18676	0.42593	OR3A3
ENSG00000127780	17	3336164	3337135	4	2	383801	-0.63179	0.73624	OR1E2
ENSG00000141255	17	3343313	3417146	278	28	384299	0.56809	0.28499	SPATA22
ENSG00000108381	17	3375668	3406713	96	21	383365	0.34945	0.36337	ASPA
ENSG00000167723	17	3413796	3461289	201	40	383472	-0.68133	0.75217	TRPV3
ENSG00000196689	17	3468738	3500392	167	32	384028	1.6112	0.05357	TRPV1
ENSG00000262304	17	3468738	3539543	365	50	384525	1.897	0.028917	SHPK
ENSG00000197417	17	3511556	3539616	136	33	384775	2.0894	0.018337	SHPK
ENSG00000040531	17	3539762	3564836	138	21	385227	0.60857	0.2714	CTNS
ENSG00000213977	17	3566196	3571976	24	10	383911	1.1867	0.11768	TAX1BP3
ENSG00000257950	17	3566357	3599488	109	24	383717	0.44945	0.32655	P2RX5-TAX1BP3
ENSG00000127774	17	3572109	3572962	2	1	386175	-0.41173	0.65973	EMC6
ENSG00000083454	17	3575493	3599698	79	16	383399	0.31778	0.37533	P2RX5
ENSG00000083457	17	3617922	3704537	337	39	384410	1.1787	0.11925	ITGAE
ENSG00000177602	17	3627211	3630067	15	5	385789	2.1885	0.014317	GSG2
ENSG00000074356	17	3714460	3749545	83	15	384636	-0.76478	0.7778	C17orf85
ENSG00000004660	17	3763609	3798185	95	25	382315	-0.57206	0.71636	CAMKK1
ENSG00000108405	17	3799886	3819794	46	9	382587	-0.36918	0.644	P2RX1
ENSG00000074370	17	3827169	3867736	143	19	383446	0.54154	0.29407	ATP2A3
ENSG00000074755	17	3907739	4046314	578	28	385363	1.332	0.091432	ZZEF1
ENSG00000167740	17	4046462	4090605	172	24	385326	1.4678	0.071084	CYB5D2
ENSG00000185722	17	4067201	4167274	271	27	385300	2.3996	0.0082065	ANKFY1
ENSG00000132388	17	4172554	4269923	197	23	385494	2.5571	0.005277	UBE2G1
ENSG00000182557	17	4336983	4391503	311	35	383312	1.1178	0.13184	SPNS3
ENSG00000183018	17	4402133	4442330	147	31	383863	-0.15898	0.56316	SPNS2
ENSG00000132382	17	4442192	4458926	50	20	385027	1.6676	0.047701	MYBBP1A
ENSG00000167741	17	4460222	4464113	15	7	385357	0.056165	0.47761	GGT6
ENSG00000188176	17	4487294	4511614	115	29	380883	2.08	0.018762	SMTNL2
